,AVA,AZPS,BANC,BPAT,CHPD,CISO,DOPD,EPE,GCPD,IID,IPCO,LDWP,NEVP,NWMT,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,TIDC,TPWR,WACM,WALC,WAUW
278,0,6,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
279,0,10,1,0,,44,,13,,0,0,4,0,0,0,0,,5,3,,,5,21,,,0,,
280,1,81,3,0,,842,,69,,0,10,53,71,0,22,4,,49,24,,,177,88,,,12,,
281,0,199,19,1,,2285,,89,,8,65,170,216,6,99,49,,97,58,,,450,144,,,30,,
282,15,338,59,3,,4372,,90,,15,106,229,214,9,162,98,,132,96,,,538,127,,,31,,
283,13,352,94,3,,4153,,85,,48,114,265,310,7,213,130,,123,144,,,528,100,,,30,,
284,11,321,110,2,,4792,,82,,45,121,386,289,6,240,117,,129,153,,,476,110,,,28,,
285,8,304,98,2,,3873,,88,,49,133,323,279,9,243,120,,124,171,,,447,99,,,26,,
286,7,245,112,3,,3708,,65,,82,165,293,248,9,235,124,,97,138,,,281,137,,,24,,
287,10,159,100,3,,2848,,52,,73,173,196,151,4,203,130,,73,89,,,235,124,,,21,,
288,6,54,73,2,,914,,20,,31,79,59,82,0,112,84,,22,21,,,88,21,,,5,,
289,1,18,19,0,,26,,1,,3,3,18,74,0,5,13,,0,0,,,3,0,,,0,,
290,0,15,1,0,,27,,0,,0,0,4,94,0,0,0,,0,0,,,0,0,,,0,,
291,0,7,1,0,,27,,0,,0,0,4,95,0,0,0,,0,0,,,0,0,,,0,,
292,0,9,1,0,,0,,0,,0,0,4,95,0,0,0,,0,0,,,0,0,,,0,,
293,0,11,1,0,,0,,0,,0,0,4,96,0,0,0,,0,0,,,0,0,,,0,,
294,0,8,1,0,,0,,0,,0,0,4,96,0,0,0,,0,0,,,0,0,,,0,,
295,0,11,1,0,,0,,0,,0,0,4,95,0,0,0,,0,0,,,0,0,,,0,,
296,0,20,1,0,,0,,0,,0,0,4,95,0,0,0,,0,0,,,0,0,,,0,,
297,0,21,1,0,,0,,0,,0,0,4,95,0,0,0,,0,0,,,0,0,,,0,,
298,0,23,1,0,,0,,0,,0,0,4,90,0,0,0,,0,0,,,0,0,,,0,,
299,0,14,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
300,0,25,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
301,0,32,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
302,0,37,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
303,0,35,1,0,,116,,12,,0,0,4,0,0,0,0,,2,8,,,1,7,,,0,,
304,0,77,2,0,,3160,,54,,28,5,120,92,0,13,6,,21,103,,,142,21,,,13,,
305,0,165,47,0,,6462,,77,,75,51,528,331,6,42,50,,44,164,,,387,70,,,19,,
306,0,169,94,0,,6942,,79,,74,99,804,406,10,97,115,,53,192,,,468,94,,,19,,
307,1,182,104,0,,6906,,76,,89,112,841,403,11,167,131,,61,197,,,499,106,,,19,,
308,4,197,98,1,,6180,,72,,91,125,881,390,6,205,123,,58,181,,,491,93,,,22,,
309,0,315,88,1,,6145,,85,,102,139,791,387,9,185,127,,56,193,,,500,121,,,22,,
310,4,306,102,1,,5163,,65,,86,156,694,406,10,134,134,,47,159,,,439,66,,,21,,
311,1,258,75,1,,3284,,53,,57,161,725,399,5,103,138,,28,82,,,387,37,,,14,,
312,0,113,36,1,,931,,25,,16,76,321,300,0,54,95,,10,18,,,158,7,,,3,,
313,0,12,8,0,,114,,0,,6,3,31,114,0,5,14,,0,0,,,24,0,,,0,,
314,1,2,1,0,,114,,0,,0,0,4,96,0,0,0,,0,0,,,0,0,,,0,,
315,0,5,1,0,,0,,0,,0,0,4,96,0,0,0,,0,0,,,0,0,,,0,,
316,0,7,1,0,,0,,0,,0,0,4,96,0,0,0,,0,0,,,0,0,,,0,,
317,0,9,1,0,,0,,0,,0,0,4,96,0,0,0,,0,0,,,0,0,,,0,,
318,0,17,1,0,,0,,0,,0,0,4,96,0,0,0,,0,0,,,0,0,,,0,,
319,0,22,1,0,,0,,0,,0,0,3,96,0,0,0,,0,0,,,0,0,,,0,,
320,0,11,1,0,,0,,0,,0,0,3,96,0,0,0,,0,0,,,0,0,,,0,,
321,0,10,1,0,,0,,0,,0,0,3,95,0,0,0,,0,0,,,0,0,,,0,,
322,0,9,1,0,,0,,0,,0,0,3,30,0,0,0,,0,0,,,0,0,,,0,,
323,0,6,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
324,0,7,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
325,0,11,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
326,0,22,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
327,0,20,1,0,,27,,11,,0,0,3,0,0,0,0,,1,11,,,2,7,,,0,,
328,0,39,1,0,,815,,51,,8,6,80,77,0,23,4,,29,97,,,50,43,,,13,,
329,0,113,22,0,,1650,,77,,29,83,175,160,6,61,59,,67,183,,,199,92,,,18,,
330,1,143,34,0,,1878,,89,,25,153,218,195,10,123,122,,98,210,,,406,123,,,24,,
331,0,181,32,1,,2026,,88,,19,139,327,233,10,220,130,,116,199,,,375,124,,,24,,
332,3,182,44,2,,1681,,80,,26,143,291,227,6,342,121,,119,219,,,429,120,,,22,,
333,2,169,27,3,,1498,,72,,32,155,236,196,10,303,123,,100,251,,,444,133,,,24,,
334,0,144,11,3,,1105,,58,,30,132,133,96,10,267,132,,91,231,,,304,119,,,23,,
335,1,121,9,3,,906,,35,,22,125,66,52,6,208,132,,69,176,,,338,99,,,18,,
336,1,65,12,1,,254,,10,,9,69,45,41,0,97,83,,20,30,,,140,32,,,5,,
337,0,27,2,0,,254,,0,,1,4,10,4,0,2,10,,0,0,,,7,0,,,0,,
338,0,14,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
339,0,13,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
340,0,17,0,0,,0,,0,,0,0,5,0,0,0,0,,0,0,,,0,0,,,0,,
341,0,19,0,0,,0,,0,,0,0,5,0,0,0,0,,0,0,,,0,0,,,0,,
342,0,11,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
343,0,12,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
344,0,13,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
345,0,3,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
346,0,10,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
347,0,13,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
348,0,27,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
349,0,30,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
350,0,13,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
351,0,7,0,0,,27,,12,,0,0,3,0,0,0,0,,5,15,,,4,22,,,0,,
352,0,19,0,0,,360,,68,,4,1,8,7,0,16,3,,48,104,,,45,114,,,5,,
353,1,57,4,0,,915,,89,,5,8,57,33,5,45,20,,92,192,,,70,111,,,14,,
354,0,63,10,0,,1621,,89,,7,21,108,50,7,116,53,,110,216,,,99,101,,,19,,
355,6,70,12,1,,1515,,86,,19,67,190,71,8,232,63,,118,243,,,123,97,,,26,,
356,0,88,14,2,,1857,,85,,29,86,260,67,6,216,80,,123,263,,,80,62,,,30,,
357,2,87,17,2,,2248,,87,,50,113,241,57,7,174,78,,119,269,,,67,47,,,23,,
358,3,78,10,3,,2129,,87,,65,146,151,38,6,130,80,,111,256,,,61,32,,,11,,
359,0,79,7,1,,1489,,65,,49,143,59,27,1,83,74,,70,172,,,63,27,,,7,,
360,1,89,6,0,,667,,20,,30,67,26,20,0,34,51,,17,32,,,31,16,,,2,,
361,0,28,2,0,,667,,1,,7,4,11,7,0,2,5,,0,0,,,5,0,,,0,,
362,0,35,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
363,0,51,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
364,0,80,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
365,0,83,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
366,0,68,1,0,,0,,0,,0,0,2,0,0,0,0,,0,0,,,0,0,,,0,,
367,0,60,1,0,,0,,0,,0,0,2,0,0,0,0,,0,0,,,0,0,,,0,,
368,0,72,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
369,0,70,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
370,0,72,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
371,0,66,1,0,,0,,0,,0,0,2,0,0,0,0,,0,0,,,0,0,,,0,,
372,0,56,1,0,,0,,0,,0,0,2,0,0,0,0,,0,0,,,0,0,,,0,,
373,0,58,1,0,,0,,0,,0,0,2,0,0,0,0,,0,0,,,0,0,,,0,,
374,0,43,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
375,0,39,1,0,,47,,13,,0,0,2,0,0,0,0,,5,12,,,5,17,,,0,,
376,0,107,1,0,,1844,,57,,8,0,46,39,0,34,3,,80,74,,,128,127,,,10,,
377,0,197,6,0,,3251,,80,,26,5,257,155,4,87,8,,133,173,,,403,136,,,25,,
378,4,226,5,0,,4046,,79,,30,49,521,194,9,135,25,,150,186,,,484,125,,,19,,
379,5,240,15,0,,4418,,84,,31,112,547,167,6,208,27,,151,182,,,408,141,,,26,,
380,0,232,17,0,,4510,,74,,50,91,532,216,6,304,30,,151,193,,,510,130,,,27,,
381,7,320,6,1,,4162,,82,,52,94,512,217,7,260,50,,130,161,,,457,112,,,28,,
382,0,338,5,0,,3813,,80,,62,68,425,169,6,280,31,,129,149,,,457,72,,,27,,
383,2,334,4,0,,2680,,65,,54,32,294,164,4,266,18,,117,136,,,496,65,,,30,,
384,1,260,2,0,,842,,35,,42,27,131,76,0,62,8,,39,25,,,256,17,,,10,,
385,1,148,1,0,,842,,1,,9,12,40,7,0,4,3,,0,1,,,29,0,,,0,,
386,0,117,1,0,,0,,0,,0,0,2,0,0,0,0,,0,0,,,0,0,,,0,,
387,0,116,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
388,0,112,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
389,0,109,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
390,0,88,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
391,0,2,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
392,0,10,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
393,0,14,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
394,0,27,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
395,0,30,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
396,0,31,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
397,0,21,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
398,0,19,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
399,0,30,1,0,,114,,8,,1,0,4,0,0,0,0,,11,12,,,6,21,,,0,,
400,0,121,1,0,,788,,56,,7,1,7,4,0,31,5,,104,118,,,177,132,,,18,,
401,0,236,17,0,,1888,,80,,24,18,51,42,0,68,28,,154,219,,,453,146,,,26,,
402,1,338,13,2,,2947,,89,,49,76,59,62,0,71,64,,163,230,,,473,159,,,39,,
403,0,339,18,3,,2616,,87,,34,123,152,88,0,120,69,,162,232,,,495,152,,,38,,
404,0,315,32,2,,2501,,86,,45,92,331,235,1,150,76,,167,146,,,360,150,,,36,,
405,2,333,69,2,,2393,,89,,73,42,243,132,0,263,78,,168,143,,,481,157,,,25,,
406,3,325,46,2,,1908,,91,,57,53,183,133,0,319,79,,160,134,,,376,160,,,16,,
407,0,251,28,0,,962,,86,,35,36,94,70,0,304,56,,131,95,,,232,105,,,8,,
408,1,153,20,0,,601,,45,,20,26,58,40,0,186,36,,44,42,,,81,24,,,2,,
409,1,79,5,0,,601,,2,,13,7,12,7,0,7,10,,0,0,,,20,0,,,0,,
410,0,58,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
411,0,72,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
412,0,85,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
413,0,77,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
414,0,84,1,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
415,0,87,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
416,0,89,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
417,0,84,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
418,0,84,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
419,0,65,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
420,0,66,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
421,0,46,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
422,0,41,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
423,0,32,1,0,,126,,4,,0,0,4,0,0,1,0,,0,12,,,5,12,,,0,,
424,0,102,3,0,,2945,,15,,23,6,111,98,0,93,3,,20,118,,,146,63,,,11,,
425,0,208,13,0,,4901,,64,,74,24,363,306,0,471,11,,61,219,,,442,111,,,22,,
426,4,345,28,1,,5322,,66,,106,64,671,388,1,612,21,,74,230,,,532,140,,,21,,
427,0,354,39,1,,6514,,75,,89,88,802,378,2,572,23,,114,232,,,526,135,,,23,,
428,7,386,66,0,,6626,,78,,83,87,889,362,2,507,25,,134,146,,,518,137,,,26,,
429,6,368,58,1,,6575,,75,,66,90,880,371,2,520,13,,117,143,,,406,149,,,30,,
430,5,357,62,0,,6348,,66,,99,59,756,396,1,550,23,,113,134,,,506,151,,,31,,
431,0,329,32,0,,5810,,65,,88,46,727,400,1,547,14,,107,95,,,502,139,,,33,,
432,3,288,25,0,,2278,,36,,49,57,407,279,0,276,9,,41,42,,,293,29,,,12,,
433,2,167,10,0,,84,,2,,13,4,52,76,0,27,3,,0,0,,,37,0,,,0,,
434,0,142,0,0,,10,,0,,0,0,3,81,0,0,0,,0,0,,,0,0,,,0,,
435,0,137,0,0,,10,,0,,0,0,3,87,0,0,0,,0,0,,,0,0,,,0,,
436,0,44,0,0,,0,,0,,0,0,3,86,0,0,0,,0,0,,,0,0,,,0,,
437,0,20,0,0,,0,,0,,0,0,4,87,0,0,0,,0,0,,,0,0,,,0,,
438,0,8,0,0,,0,,0,,0,0,3,46,0,0,0,,0,0,,,0,0,,,0,,
439,0,4,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
440,0,2,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
441,0,3,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
442,0,3,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
443,0,3,0,0,,0,,0,,0,0,3,0,0,0,0,,0,0,,,0,0,,,0,,
444,0,2,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
445,0,6,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
446,0,7,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
447,0,5,0,0,,159,,15,,0,0,4,0,0,1,0,,13,24,,,9,23,,,1,,
448,0,102,1,0,,2900,,73,,32,2,83,22,0,95,3,,110,197,,,230,130,,,27,,
449,0,224,9,0,,6369,,93,,90,15,436,160,2,362,14,,163,304,,,401,164,,,40,,
450,0,302,47,0,,7447,,94,,114,25,652,289,4,564,14,,175,293,,,542,166,,,35,,
451,3,319,75,0,,7811,,89,,121,46,769,316,3,560,18,,173,278,,,557,161,,,35,,
452,3,330,94,0,,7858,,89,,117,43,883,364,5,521,21,,172,266,,,541,162,,,34,,
453,0,323,97,1,,7699,,91,,117,35,857,355,5,493,28,,171,266,,,510,160,,,32,,
454,7,345,108,0,,7908,,93,,116,23,784,368,3,534,19,,166,247,,,569,120,,,29,,
455,0,350,103,1,,6677,,88,,113,13,699,393,0,477,19,,137,168,,,538,143,,,23,,
456,2,284,65,0,,2808,,48,,78,9,390,253,0,307,15,,49,57,,,306,44,,,9,,
457,1,152,14,0,,226,,2,,17,1,81,37,0,28,4,,0,0,,,43,0,,,0,,
458,0,114,1,0,,226,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
459,0,115,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
460,0,110,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
461,0,105,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
462,0,9,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
463,0,1,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
464,0,1,1,0,,0,,0,,0,0,4,0,0,0,0,,0,1,,,0,0,,,0,,
465,0,1,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
466,0,2,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
467,0,5,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
468,0,4,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
469,0,9,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
470,0,3,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
471,0,5,1,0,,185,,7,,1,0,4,0,0,0,0,,1,8,,,9,27,,,0,,
472,0,103,1,0,,2174,,57,,30,1,82,57,0,87,3,,78,97,,,161,132,,,15,,
473,0,234,3,0,,3764,,86,,44,10,372,206,1,292,9,,135,220,,,436,162,,,36,,
474,1,324,15,1,,4669,,92,,66,22,576,317,2,430,13,,151,226,,,558,168,,,32,,
475,1,312,26,1,,5464,,89,,76,28,737,343,1,446,35,,160,198,,,478,158,,,30,,
476,0,299,65,2,,5937,,84,,85,54,726,325,1,513,37,,153,205,,,478,154,,,33,,
477,1,360,54,1,,5989,,80,,90,84,774,358,0,493,64,,151,223,,,457,143,,,28,,
478,4,349,39,1,,3790,,83,,80,93,550,315,0,320,68,,128,190,,,459,107,,,26,,
479,0,340,60,1,,2961,,66,,74,30,266,166,0,184,52,,96,172,,,410,66,,,25,,
480,1,224,50,1,,1564,,31,,29,6,186,124,0,84,29,,34,55,,,170,22,,,10,,
481,0,44,9,0,,1564,,2,,7,0,57,87,0,6,9,,0,0,,,22,0,,,0,,
482,0,18,1,0,,0,,0,,0,0,4,78,0,0,0,,0,0,,,0,0,,,0,,
483,0,23,1,0,,0,,0,,0,0,4,78,0,0,0,,0,0,,,0,0,,,0,,
484,0,56,1,0,,0,,0,,0,0,4,78,0,0,0,,0,0,,,0,0,,,0,,
485,0,81,1,0,,0,,0,,0,0,4,78,0,0,0,,0,0,,,0,0,,,0,,
486,0,63,1,0,,0,,0,,0,0,4,78,0,0,0,,0,0,,,0,0,,,0,,
487,0,66,1,0,,0,,0,,0,0,4,78,0,0,0,,0,0,,,0,0,,,0,,
488,0,81,1,0,,0,,0,,0,0,4,32,0,0,0,,0,0,,,0,0,,,0,,
489,0,87,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
490,0,91,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
491,0,92,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
492,0,91,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
493,0,90,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
494,0,89,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
495,0,90,1,0,,62,,12,,0,0,4,0,0,0,0,,5,9,,,4,7,,,0,,
496,0,130,8,0,,2694,,56,,23,10,116,85,0,13,3,,54,152,,,94,50,,,19,,
497,1,225,53,1,,6243,,81,,88,79,560,300,0,41,28,,113,290,,,423,80,,,19,,
498,10,281,109,3,,6615,,76,,113,117,795,360,0,84,105,,154,277,,,483,114,,,22,,
499,13,325,112,3,,7608,,84,,123,105,865,392,0,149,126,,155,277,,,488,109,,,19,,
500,12,371,107,3,,7396,,78,,120,106,632,316,1,171,126,,150,259,,,496,116,,,26,,
501,9,430,118,3,,7045,,77,,119,128,634,250,1,105,117,,143,259,,,500,116,,,32,,
502,12,430,108,3,,6610,,82,,120,158,572,220,1,97,137,,141,257,,,567,119,,,16,,
503,15,435,114,3,,5874,,72,,117,171,556,166,0,99,144,,132,138,,,555,109,,,7,,
504,9,352,93,2,,2866,,40,,81,94,364,100,0,47,107,,45,37,,,284,33,,,6,,
505,0,192,21,0,,196,,2,,17,10,67,12,0,7,25,,0,0,,,47,0,,,0,,
506,1,136,3,0,,196,,0,,0,0,4,0,0,0,0,,0,1,,,0,0,,,0,,
507,0,122,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
508,0,68,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
509,0,19,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
510,0,28,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
511,0,34,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
512,0,49,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
513,0,43,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
514,0,36,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
515,0,46,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
516,0,51,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
517,0,49,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
518,0,59,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
519,0,60,1,0,,197,,13,,2,0,4,32,0,0,0,,3,0,,,6,19,,,0,,
520,0,161,5,0,,3850,,73,,32,15,141,107,0,87,3,,39,24,,,205,93,,,11,,
521,0,353,52,0,,7053,,94,,93,80,596,324,0,307,17,,77,63,,,512,127,,,15,,
522,0,440,95,1,,7632,,95,,104,110,863,427,1,501,54,,116,101,,,579,127,,,26,,
523,2,414,111,2,,7480,,85,,90,124,927,462,1,561,61,,111,139,,,509,124,,,34,,
524,2,395,103,2,,7416,,66,,103,135,919,442,2,579,64,,75,154,,,574,121,,,37,,
525,0,420,109,1,,7739,,54,,106,121,917,442,2,629,56,,63,167,,,514,123,,,37,,
526,0,415,111,0,,7315,,46,,117,105,903,461,1,699,55,,72,199,,,596,122,,,45,,
527,1,395,94,0,,6979,,32,,115,125,765,443,1,729,41,,48,222,,,565,104,,,44,,
528,0,342,90,0,,3926,,22,,77,54,351,447,0,449,37,,17,56,,,332,35,,,18,,
529,0,192,28,0,,124,,3,,15,2,62,162,0,46,13,,0,0,,,50,0,,,0,,
530,0,145,2,0,,124,,0,,0,0,4,95,0,0,0,,0,0,,,0,0,,,0,,
531,0,141,1,0,,0,,0,,0,0,4,94,0,0,0,,0,0,,,0,0,,,0,,
532,0,129,1,0,,0,,0,,0,0,4,95,0,0,0,,0,0,,,0,0,,,0,,
533,0,124,1,0,,0,,0,,0,0,4,96,0,0,0,,0,0,,,0,0,,,0,,
534,0,125,1,0,,0,,0,,0,0,4,96,0,0,0,,0,0,,,0,0,,,0,,
535,0,87,1,0,,0,,0,,0,0,4,95,0,0,0,,0,0,,,0,0,,,0,,
536,0,9,1,0,,0,,0,,0,0,4,95,0,0,0,,0,0,,,0,0,,,0,,
537,0,15,1,0,,0,,0,,0,0,4,94,0,0,0,,0,0,,,0,0,,,0,,
538,0,11,1,0,,0,,0,,0,0,4,54,0,0,0,,0,0,,,0,0,,,0,,
539,0,4,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
540,0,1,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
541,0,1,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
542,0,0,1,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
543,0,6,1,0,,224,,16,,0,0,5,0,0,1,0,,14,20,,,11,28,,,2,,
544,0,103,5,0,,3647,,74,,33,2,148,116,0,195,4,,109,160,,,214,121,,,26,,
545,0,285,55,1,,7204,,93,,97,16,592,358,0,587,37,,166,244,,,403,168,,,42,,
546,6,405,107,2,,8200,,94,,115,57,850,446,0,659,82,,178,268,,,497,168,,,42,,
547,4,365,112,3,,8152,,91,,120,57,902,449,1,662,94,,178,248,,,577,162,,,38,,
548,9,352,114,3,,8408,,90,,116,82,904,415,1,620,88,,176,244,,,531,160,,,38,,
549,7,363,116,2,,8477,,93,,117,72,898,414,2,631,93,,178,228,,,569,165,,,34,,
550,6,365,114,3,,8054,,96,,114,58,870,435,1,578,133,,169,234,,,583,166,,,41,,
551,3,371,105,3,,6736,,92,,112,55,787,489,0,626,145,,153,225,,,427,152,,,39,,
552,2,304,87,2,,3868,,55,,59,39,496,412,0,417,106,,61,58,,,306,46,,,14,,
553,0,158,30,0,,209,,4,,22,11,110,160,0,34,25,,0,0,,,53,0,,,1,,
554,0,120,0,0,,209,,0,,0,0,4,90,0,0,0,,0,0,,,0,0,,,0,,
555,0,116,0,0,,0,,0,,0,0,4,90,0,0,0,,0,0,,,0,0,,,0,,
556,0,116,0,0,,0,,0,,0,0,4,90,0,0,0,,0,0,,,0,0,,,0,,
557,0,114,0,0,,0,,0,,0,0,4,90,0,0,0,,0,0,,,0,0,,,0,,
558,0,114,0,0,,0,,0,,0,0,4,89,0,0,0,,0,0,,,0,0,,,0,,
559,0,105,0,0,,0,,0,,0,0,4,46,0,0,0,,0,0,,,0,0,,,0,,
560,0,16,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
561,0,18,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
562,0,19,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
563,0,10,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
564,0,28,0,0,,0,,0,,0,0,4,0,0,0,0,,0,0,,,0,0,,,0,,
