CORONADO_20_wind,MALIN_20_wind,JOHN_DAY_20_wind,DALLES21_20_wind,COULEE_20_wind,HANFORD_20_wind,WCASCADE_20_wind,CMAIN_GM_20_wind,MIDPOINT_20_wind,MONTA_G1_20_wind,BRIDGER_20_wind,VALMY_20_wind,COLOEAST_20_wind
816.5,0,0.1,40.1,11.9,44.2,0,566.8,0,937.6,2642.2,18.9,304.9
696,0,0.2,38.3,14.1,32.1,0,523,0,951.5,2629.3,7.5,219.2
633.6,0,0.1,32.3,11.8,27.7,0,441.9,0,961.6,2707.2,2.3,205.4
739.2,0.1,0,16.4,1.8,16.9,0,453.3,0,953.4,2754.5,5.5,181.7
1315.4,0.1,0,17.4,0,16.7,0,444.3,0,947.1,2770.5,12.5,164.5
1558,0.3,0,17.1,0,13.6,0,387.2,0,1024.2,2768.3,12.4,145.3
1260.2,0.3,0,12.8,0,21.2,0,373.6,0,1128.9,2764,13.7,139.9
1725.7,0.2,0.1,11.6,0,74.2,0,413.3,0,1165.9,2754,11.2,148.8
1733.6,0,0.2,10.4,0,174.2,0,431.4,0,1159.9,2721.1,9.4,142.2
1445.2,0,0.4,12.3,0.6,218.9,0,467.2,0,1179.3,2638.3,6.2,173.8
1501.5,0.1,0.4,20.7,0.8,149.4,0,505.8,0,1141.7,2539.6,6.5,270.8
1951.8,0.9,0.6,31.1,0.1,27.8,0,691.8,0,1093.7,2436.3,16.1,266.7
2208.4,0.5,0.7,17,0,6.1,0,805.6,0,1082.1,2383.5,19.7,205.6
2218.8,0.3,0.4,7.1,0,4.6,0,815.8,0,1081,2432,10.6,198
2192.4,0.1,0.2,6.7,0,5.3,0,824.9,0,1027,2433.8,2.3,139.8
1959,0,0.1,6.6,0,5.7,0,795.8,0,948.4,2409.2,1.7,104.3
1596.2,0,0,2.7,0.1,8.7,0,748.8,0,905.2,2369.6,1.1,112.7
1084,0,0.1,1.8,0.6,11.7,0,610.7,0,821.7,2280.5,0.6,124.8
633.3,0,0,2.3,0.5,14.4,0,462.7,0,751.6,2232,0.4,121.4
469.7,0,0.1,3,1,24.3,0,449.1,0,765.9,2309.4,1,130
276.7,0,0.1,3.5,1.8,29,0,401.2,0,735.9,2379.6,1.3,134.3
194,0,0.2,3.5,2.9,31.1,0,336.1,0,788.8,2410.4,2.8,179
144.2,0,0.2,2,1.2,32.4,0,324.2,0,880.8,2402.8,4,192.6
105.9,0,0.1,1.7,0.7,32.5,0,348.7,0,934.9,2373.8,4.7,167
99.4,0,0.1,2.8,0.2,37.8,0,374.3,0,927.5,2358.4,5.3,101.8
109.7,0,0,4.2,0,33.3,0,369.6,0,798.6,2341.8,5,68.8
165,0,0,8.3,0,25.5,0,325.4,0,723.1,2353.9,4.3,82.2
160.4,0.1,0,4.9,0,14.2,0,307.8,0,723,2363.9,10.6,116.1
116.4,0.6,0,8.5,0,5.7,0,317.3,0,688.5,2353.2,14.9,143.5
71,0.7,0,19.7,0,4.1,0,355.4,0,711.1,2346.6,14.3,151.9
61.6,0.6,0,19.6,0,1.7,0,357.6,0,687.9,2349.9,12.3,154.2
77.8,0.6,0.1,7.8,0,1.3,0,349,0,690.8,2339.5,13.4,159.1
93.1,0.5,0.2,4.2,0,2.9,0,323,0,666.3,2295.4,17.7,141.3
214.2,0.3,0.3,2.5,0.4,2.7,0,282.8,0,603.6,1995.7,21.7,81.5
504.5,0.5,0.5,4.1,1.2,4.9,0,246.9,0,520.7,1336.1,29.3,51.2
821.9,0.9,0.6,4,0.7,8.4,0,248.7,0,468,1205.6,38.5,102.6
1083.9,0.2,0.6,1.5,0.5,9.2,0,254.7,0,535.6,1230,37.3,140.3
1276.1,0,0.3,0.9,0.2,13,0.1,283.3,0,569.3,1550.5,23.3,196.7
1395.4,0,0.1,1.2,0,10.1,0,297.4,0,593.6,1780.9,16.5,264.5
1573.9,0,0.1,1,0,3.9,0,307.6,0,581.8,1910.5,11.5,300.9
1750.2,0,0.1,0.8,0,6.4,0,300.6,0,546.1,2010.8,16.5,299.4
1885.8,0,0,2.9,0,17.7,0,289.2,0,486.9,2044.1,13.7,283
1988.5,0,0,2.2,0,16.6,0,271.9,0,440.2,1950.5,7.9,247.2
1994.4,0,0,2.7,0,12,0,288.4,0,424.7,1882.1,5.1,210.6
1956.1,0,0,3.5,0,9.6,0,276.6,0,388.1,1761.5,2.6,143.5
1936.8,0,0,6.4,0,9.9,0,266.1,0,344.8,1704.5,1.1,81.6
1924.1,0,0,5.1,0,11,0,243.1,0,312.6,1708.3,0.9,70.3
1896.9,0,0,3.3,0,12.3,0,237.8,0,288.5,1722.1,1.9,102.3
1892.6,0,0,4,0,20.4,0,250.3,0,256.6,1735.8,2.5,99.8
1735.5,0,0,6.6,0,47.5,0,257.3,0,248,1651.2,3.5,89.2
1286,0.1,0,8.1,0,89.1,0,255.6,0,227.3,1752.3,1.2,46
1000.6,0.1,0,8.5,0,54.2,0,300.3,0,253.5,1892.5,0.7,49.2
734.6,0.2,0,16.5,0,6.7,0,304.3,0,305.9,1713.5,5.2,48.2
539.2,0.3,0,20.9,0.2,0.9,0,256.3,0,238.5,1543.6,6.9,45.3
448.8,0,0,19.5,0.5,0.5,0,227.7,0,199.5,1517.9,6.4,55.4
338.1,0,0.1,18,0.8,0.2,0,200.7,0,133.8,1498.6,4.7,56.7
369.3,0.2,0,0,0.1,0,0,135.2,0,29.7,1177.8,4.9,41.2
340.4,0.5,0,0.9,0,0,0,130.8,0,4.1,471.6,6.3,14.1
556.9,0.1,0,0,0,15.6,0,155.4,0,83.1,116.5,16.9,58.3
879.5,0,0.1,3.4,0,26,0,182.1,0,163.2,98.5,30.9,101.2
1182.8,0,0.9,10.6,0,18.7,0,198.7,0,133.8,164.6,57.7,129.2
1647.3,0,2.3,26.3,0.1,10.6,0,212.2,0,105.4,244.1,90.4,186
1611.4,0,3.3,11.3,0.4,10.2,0,178.5,0,11.2,335.2,69.8,149.6
1572.5,0,3.9,5,0,5.8,0,184.7,0,9.7,616.1,61.7,111.9
1571.4,0,4.4,3.5,0,5.4,0,203.9,0,7.3,547.7,81.8,132.1
1509.5,0.1,5.6,2.6,0.2,24.3,0,276.2,0,2.8,504.7,112.6,129.9
1450.6,0.5,7.6,14.8,0,88.7,1,241.9,0,1.7,491.3,129.3,135
1499.8,1.9,8,23.9,0,174.1,3.4,230.3,0,1.2,363.5,112.9,158.9
1417.3,4,8.7,26,0,308.3,7.2,247.3,0,2.8,271.7,70.4,200.8
1475.8,7,9.5,32.4,0,551.6,8.2,432.6,0,0.6,210.6,42.8,256
1283.1,9,9.3,34.7,0,634.5,9.2,522.5,0,3.1,251.7,33.8,311.4
626.4,8.5,9.3,41.2,0,579.5,11.4,623.9,0,3.8,465,26.7,368.1
253.3,6.5,9.4,55.7,0,493.2,14.1,774.4,0,6.7,641.8,26.5,312.5
264,5.8,9,52.5,0,387.5,16.4,798.2,0,19.6,751.2,48.9,206.2
202.6,4.7,8.3,39.7,0,349.8,16.9,748.4,0,10.7,735,56.6,130.4
233.2,3.5,6.2,14.2,0,331.8,16.2,677.5,0,8.3,659.1,31.4,152.6
376.9,1.3,5.4,8.9,0,241.7,11.5,610.1,0,19.7,787.2,30.3,265.2
413.8,0.6,4.9,10.8,0.3,149.4,5.9,531.3,0,15.5,887.3,9.4,323.9
475.7,0.9,4.6,14.5,0.2,100.6,2.5,570.9,0,13.4,898.9,5.6,325.8
559.4,1.7,4.8,19.3,5.8,92.5,2.5,616.5,0,21.3,642.7,4.1,360.1
605.8,2.8,5.6,30.4,24.1,92.7,2.6,570.3,0,67.1,368.9,5,327.1
557.6,4.4,7.6,42.5,48.5,81.5,1.8,606,0,100.8,329.5,7.5,365.4
474,5.2,9.9,8.5,84.6,92,4.5,682.4,0,123,309.8,3.3,372.3
363.5,7.3,11.2,9.4,97.7,154.8,8.6,708.7,0,115.4,388.8,1.5,350.6
358.2,4.5,11.5,39.1,86.6,315.9,14,652.5,0,110.2,505.9,4.2,306.9
345.9,2.6,11.6,129.4,38.8,446.4,19,795.2,0,116.7,690.6,6.2,273.3
277,2.1,9.4,139.3,34.6,479.7,19.9,737.9,0,126,727.8,4.6,225.7
197.8,1.8,8.1,142,61.8,524.3,20.2,526.3,0,212.8,767,2.3,169.6
138.9,0.6,8.7,165.7,57.6,582.9,19.8,521.3,0,330.7,912,3.8,173.7
65.7,2.4,9.7,188.5,95.2,728.4,19.7,658,0,470.5,894.8,2.1,201.8
54.8,10.4,7.8,193.2,99.7,659.2,20.1,667.1,0,529.8,845.5,0.3,229.1
38.2,21,8.8,194.2,93.7,691.2,19.9,709.6,0,585.5,820.5,0,210.1
46,27.4,8.7,176.7,118.2,585.1,15.8,842.7,0,618.1,706.5,0,177.8
92.6,28.3,7.9,187.9,98.9,547.5,16.1,994.1,0,637.8,679.5,0,165.9
204.8,28.1,6.8,127.6,69.3,511.2,20.3,1015.4,0,673.4,666.4,0,156
265.6,28.2,4.9,93.9,61,572.7,15.6,983.6,0,743.3,640.3,0,133.7
373.1,27.7,6.6,73.8,49.5,580.9,11.9,987.3,0,785.1,630,0,226.3
343.7,27.5,6.6,68.7,37.8,601.5,11,963.6,0,720.8,636.3,0,306.6
417.3,27,4.1,94.1,19.1,553,9.5,789.6,0,583.8,563.3,0,202.6
448.1,26.2,3.7,145.8,28.4,780.8,9.4,543.2,0,535.7,535.1,0.1,136.4
468.4,25.1,4.4,195.1,32.3,705.8,8.5,472.8,0,630.1,578.6,0.1,180.6
436.2,26.5,5.2,198.1,20.1,674.6,5.6,449.7,0,567.9,657.4,0,238.5
347.5,27.4,3.1,211,30.7,705.9,4.8,523.9,0,520.1,650.7,0.8,230.1
414.4,29.3,2.9,210.1,23.4,760.5,9.8,614.8,0,605,647.1,2.9,228.7
469.4,28.3,2.9,202,12.6,1154.1,9.3,657.6,0,500.6,645.3,3,293.8
544.1,28.2,4.9,201.9,34.9,1471.1,14.6,649.4,0,443.6,704,2.9,348.4
573.6,28,6.8,207.7,48.6,1840.6,12.8,690.6,0,474.2,663.6,3.8,343.7
656,29.9,10.1,211.2,60.9,1805.2,9.6,687.1,0,509.5,717.5,10.9,399
692.6,29.9,10.1,216.5,119.2,1760.7,14,758.7,0,446.1,892.8,29.3,543.5
882,30,11.7,216.9,117,1689.4,19.2,772.4,0,491.5,1052.9,54.8,552.3
942.1,29.9,11.4,218.3,124.3,2508.2,20.9,693.6,0,497.1,1318.9,71,495.7
673.1,29.3,12.5,227.1,123.3,3144.4,18.6,700.6,0,613.3,1395.2,88.3,580.5
660.7,28.8,8.6,218.9,117,2948.6,22,700.6,0,611,1570.5,132.2,590
487.8,29.6,7.1,215.4,104,2496.7,23.3,783.8,0,545.8,1861.8,163.3,584.9
303.1,29.9,9.1,213.1,79.7,2168.7,23,758.5,0,470.3,2041.1,203.2,553.7
231.5,29.8,8.3,205,71.8,1865.4,19.5,748.9,0,377.6,2139.8,243.9,574
224.3,29.3,8.5,213.5,46.4,1556.6,13.5,733.5,0,352.4,1830.8,274.3,542.8
183.2,28.8,5.9,207.9,71.6,1213.1,13.8,708.3,0,293.4,1885.5,297.8,603.6
152.6,26.5,5.2,197.3,85.6,638.6,13.2,702.9,0,190.8,2331.6,328.4,628
131.8,24,5,196.9,80.1,654,11.7,665.3,0,116.8,2464.6,315.9,627.6
172.7,25.5,5,199.9,88.6,616.3,7.1,650.7,0,88,2533.7,323.9,596.6
225.7,26,4.6,193,87.1,604.9,6.1,676.8,0,68.6,2385.2,295.8,496.5
279.7,21.7,4.3,200,57.7,577.7,6.6,622.6,0,58,2393.2,296.3,388.6
283.8,25.7,7.5,181.5,28.4,618.6,5.1,611.1,0,52,2252.5,298.1,225
325.4,26.2,7.5,164.8,12.1,676.4,5,593,0,87.5,2543.5,284,200.6
297.4,25.8,6.6,143.2,16.2,525.4,6,609,0,221.2,2682,266.5,262.8
280.6,24.5,6.2,190.1,12.3,367.7,2.2,593.2,0,221.2,2725.2,276.6,304.7
384.2,20.7,6,167,4.1,214.6,1.3,527.1,0,197.2,2601.5,259.4,288
614.3,25.1,0.8,146,9.3,404.8,1.1,530.9,0,777.5,2374.8,324.6,331.1
960.2,26.8,1.4,155.6,21.3,677.9,1.2,592,0,886.4,2167,514.2,242.3
1345.2,26.5,6.3,203.2,41.5,1221.9,4.2,666.2,0,961.3,1955.2,510.7,189.9
2124.3,26.4,8.9,221.7,82.5,1531.5,4.7,745.4,0,828.7,2263,548.5,304.6
2513.5,27.5,8.8,225.2,84.6,1526.7,8.1,755.2,0,688.7,2392.8,561.1,527.2
2498.7,27.9,6.6,222.2,58.7,1612.9,3.3,795.1,0,727.7,2235,527.7,617.3
2516.6,28.7,6.6,212.9,97.3,1698.7,4,801.6,0,1005.8,2332.2,502.4,780.8
2725,28.4,5.5,215.5,101,1922.8,3.9,795.4,0,831.4,1787.5,446.7,726.5
2775.3,27.8,2.2,160.9,104.7,1392.8,2.7,707,0,824.4,1478.5,308.9,581.3
2786.5,27.6,2.7,167.1,110.3,1493.6,2.5,698.9,0,844.1,1472.9,126.8,527.9
2739.2,26.7,2.9,196,100.7,870.9,3.1,679.6,0,677.9,1599.2,40.7,476.6
2666.8,25.8,3.4,195.2,92.7,556.7,3.8,671.4,0,688.4,1752.7,20.9,370.7
2633.2,25.6,4.8,188.2,92.1,574.4,4.6,630.4,0,687.4,1151,47.2,599.3
2620,25.5,4.7,183.4,87.2,441.2,4.8,608.4,0,669.9,1191.2,68.6,747.9
2428.9,23.7,1.8,211.8,88,391.9,3.6,614.5,0,649.5,1825.5,92.1,570.1
2364.5,25,1.6,217.9,91,300.8,3.6,613.3,0,652.5,1872.8,115.4,759.4
2420.9,25,1.9,236.1,91.3,245.1,3.6,595.2,0,640.2,1834.2,147.3,756.9
2462.9,26.2,1.5,217.9,88.8,199.3,2.8,554.8,0,630.4,1438.7,142.1,601.8
2408.7,27.4,0.6,203,68.5,133.4,1.3,522.2,0,603.4,1135.9,170.1,466.3
2190.5,26.9,0.2,185.6,46.8,126.6,0.8,587.1,0,562.4,666.7,177.4,278.8
2001.9,27.8,0.3,201.2,32.4,166.8,1.2,679.8,0,499,373.3,216.6,165.9
1929.4,29.5,0.7,197.3,23.4,173.2,1.5,807.6,0,450.4,283.2,220,91.3
1957.9,29.6,0.5,185.4,15.6,273.5,1,907.4,0,406.8,395.5,225.2,50.5
1894.5,29.6,0.5,163.6,11.5,532.6,0.4,948.9,0,388.6,314.7,217.5,47.4
1569.4,29.3,0.5,152,7.5,588.6,0.6,972.2,0,343.3,309.6,217.1,107.8
1242.8,28.8,0.3,128.3,5.1,915,0.3,1010.8,0,286.4,485.6,295.9,224.9
2098.5,27.3,0.2,102.5,1.2,1467.4,0.2,1054.6,0,235.6,842.2,235.3,656.5
2238.6,23.6,0,83.7,0.5,1641.6,0.3,1044.6,0,194.1,1182.6,257,511.1
2077,18.4,0,58.8,0.6,1445.9,0.3,967.5,0,158.9,501.9,218.8,335.2
2255,14.8,0,43.6,0.5,973.2,0.2,1001.6,0,140.5,422.4,209.7,255.7
2411.1,13.1,0,30.3,6.9,614.3,0,942.5,0,111.4,302.1,220.9,153
2404.7,10.6,0,25.7,10.7,332,0,932,0,69,342.9,261.3,153.6
2498,13.7,0,21.2,9,190.6,0,934,0,43.1,226.7,281.7,161.9
2436.7,9.8,0.1,36.1,12.2,72.4,0.1,951.4,0,37.7,162.5,278.7,242.9
2352.5,5,0.2,29.6,19.6,31.4,0.7,936,0,54.5,117.8,289.5,223.6
2112.6,3.3,0,18.7,23.7,89.3,1,904.5,0,145.2,122.7,266.5,248
2144.2,4,0.1,18.6,28.9,100.4,0.7,925.2,0,218.3,121.3,213.8,336.4
2041.7,1.7,0.2,18.2,35,94.5,0.3,923.2,0,304.7,99.6,175.2,355.7
2115.2,1.5,0.3,18.6,41.4,78.3,0.6,939.8,0,392.5,67.6,191.6,447.5
1958.4,2.4,1,17,52.3,82.9,1.3,928,0,472.6,46.3,189.8,626.9
955.5,2.3,2.1,15.8,64,107.1,2.3,907.6,0,531.2,430.1,139.4,584
365.2,0.6,2.7,15.2,69.5,130.2,3.2,910.4,0,541.8,667.4,112.6,645.3
868.9,0,2.6,10.4,78.8,137.5,4.1,821.9,0,575.4,19.4,150.9,622
677,0,2.2,5.3,85.4,117.4,4.6,834,0,674.1,12,172.1,503
430,0,1.6,4.8,66.4,93,4.3,840.3,0,730.5,17.9,179.1,352
291.8,0,1.4,4.8,47.2,108.8,4.8,816.1,0,823.8,38.5,174.8,261.1
266.1,0,1.9,4.3,57.9,153.5,5.6,821.5,0,904,75.4,179.9,206.2
242.1,0,2.9,4.4,73.3,185.9,5.5,867.5,0,941.6,98.3,174.3,150.3
220.7,0,3.8,7.1,82.3,196.9,4.2,851.7,0,892.7,111.5,155.3,99
296,0,4.5,6.5,95.5,207.4,3.7,855.9,0,890.6,167.2,150.6,87.1
529.7,0.1,5.5,5.7,112.1,288,5.7,839.3,0,936.8,213.5,153.4,73.3
467.8,0.1,7.2,6,117.7,329.8,9.1,859.8,0,986.6,253,124.6,39.5
572.8,0,8,5.8,120,415.3,12.2,923.1,0,972.8,299.2,90.1,66.2
532.4,0.1,7.3,8.7,113.4,458.5,14.3,932.4,0,929.8,460.5,66.4,77.9
785,0.3,7.4,17.1,107.8,478.7,13.4,937.8,0,953.2,1423.7,61.8,16.3
449.6,0.6,7.7,21,92.6,479.4,13.6,976.8,0,946.3,1640.3,44.9,18.6
234.7,0.7,7.3,22.3,72.5,441.8,13.7,949.5,0,938,1541.9,36.1,36.3
233.8,0.5,6.5,14.7,68.2,399.1,12.9,968.2,0,929.1,1747.1,31.8,19.7
248.9,0.6,5.9,5.8,71.8,367.3,14.9,984.4,0,927.2,1763.4,18.8,11.9
313.6,0.8,5,12.5,92.1,399.2,15.1,983,0,929,1803.4,9.5,12.9
311.1,0.7,6.7,16,92.1,391.1,10.5,992.7,0,921.4,1864.3,3.9,15.2
354.2,0,8.2,28.7,88.7,525.4,14.7,1020.8,0,915.7,2057.1,2.2,22.8
371.3,0,7.3,48.9,90.4,590.8,17.1,1109.6,0,920.5,2390.1,2.6,324.9
845,0.1,7.8,83.4,83,607.1,17.6,1154.7,0,917.5,2603.4,2.7,390.8
1046.3,0.3,7.8,145,33.7,680.8,17.9,1135.7,0,862.2,2721.7,2.7,332.2
989.1,0.7,7.6,157.3,11.1,732.1,18,1105.9,0,861.1,2772.6,2.5,241
1115.9,0.9,8.1,139.8,27,802,17.7,1084.9,0,884.5,2482.6,2.1,394.8
1668.9,1.2,8.4,149,53.6,782.4,19,1097.8,0,975.2,2456.9,6.2,287.8
1230.7,1.1,7.9,161.3,64.6,837,21.6,1078.9,0,984.8,2508.4,16.4,357.9
376.3,0.9,5.9,189.7,75.9,1036.6,19,1087,0,990.8,2556,25.7,464.6
208.1,1,6,193.8,88.5,996.2,18.2,1074.2,0,1015.8,2834.3,34.1,179.5
113.6,1.5,6.8,195.5,129.7,1089.6,20.9,1106.1,0,1004.2,2863.9,38.6,182.4
177,2,0.7,15.7,45.7,663.2,3.2,948.3,0,846.2,2824.5,46.8,89.9
311.4,2,1.9,9.6,85.5,1102.5,10,938.7,0,999.3,2595.9,93.6,34.1
347,0.2,2.5,25.3,74.9,701.3,6.1,713.9,0,1021.8,2584,85.8,27.6
166.9,3.2,4,154,104.7,698,2.7,702,0,1018.1,2629,106.3,66.6
88.7,10.4,5.2,184.9,116,767.2,8.8,764.8,0,964.2,2685.8,113.5,102
118.4,6.8,9,152.7,126.6,1121.3,8.5,753.5,0,924,2770.8,111.8,108.1
175.7,6.2,9.9,105.3,137.9,1583.8,14.7,752.4,0,912,2797.5,42.2,136.9
187.2,7.2,9.8,94.3,119.9,2370.6,18,731.7,0,907.8,2772.8,8.9,181.6
216.1,4.1,11,144.3,94.3,2398.2,17.5,739.4,0,917.2,2770.6,5.6,272.5
263.9,6.1,13,140.8,74.5,2653.5,17.1,644.4,0,916.5,2765.4,0.8,330.1
561.3,7.4,13.3,117.1,65.5,2647.9,15.9,844.3,0,919.1,2776.5,0.3,340.8
871,9.2,12.7,100.2,21.6,2653.4,9.1,946.4,0,908.4,2753.5,7.5,246.2
982.4,8.2,12,111.8,11.6,2769.5,9.1,1028,0,863.2,2724.8,6.9,242.3
1037.1,4.5,10.1,131.7,7.6,2651.3,7.6,985.5,0,837,2778.9,6.9,363.5
1076.5,9.2,7.3,131.9,10.9,2565.3,5.8,977.1,0,845.2,2863.9,19.1,242.9
1100.3,13.7,5.7,97.1,18.6,2494.7,3.5,1001.4,0,837.3,2873.1,39.4,184.2
1257.8,13.8,3.9,66.5,15.1,2471.8,1.1,848.9,0,871.7,2860.3,40.9,189.4
1266.4,10.6,1.1,63.4,8.3,2464.7,1.1,750.3,0,990.4,2823.5,54.6,164.3
1101,6.4,0,56,4.2,1971.3,0.7,526.4,0,1026.6,2763.5,35.4,83.1
1319,2.2,0,48.3,1,1860.6,0.2,518.5,0,931.8,2765.6,52.3,24.4
1744.3,2.2,0,51.5,0.2,1904.1,0.2,431.4,0,859,2814,79.8,20.5
1973.1,2,0,45.1,0.1,1657.7,0.2,419.8,0,876.3,2794.8,79.2,44.7
2144.4,1.1,0.1,50,0,1573.2,0.4,454.3,0,892.2,2623,78.9,109.4
2211.9,0.7,0.1,47.2,1.2,1664.8,0.5,468.8,0,854,2403.8,90.2,112.8
2155.4,0.8,0.1,46.3,0.9,1558.4,0.5,448,0,779.9,2212.2,129.2,84.1
2148.9,1,0.1,41.9,0,1490.1,0,424.2,0,648.8,2125.6,157.8,61.8
2093.3,1.8,0.2,33.4,0.7,1412.8,0,447.8,0,616.7,1700.8,180.6,60.8
2085.7,2.1,0.4,34.3,0.5,1424.6,0,433.3,0,578.3,1646.4,198,79.1
2167.8,1.8,0.5,33.2,0.2,1362.2,0,391.3,0,601.4,1645.6,246.5,109.9
2180.6,1.6,0.4,20.6,0.9,1070.4,0,320,0,579.7,1567,227.4,151.8
2216.6,1.3,0.2,11,4.8,692.5,0,298.6,0,570.9,1553.9,251.7,212.7
2192.3,0.8,0.2,9.4,18.8,380.7,0,298.8,0,540.8,1495.1,242.2,338.4
1863.8,0.2,0.1,9.6,38.2,176,0,289.2,0,483.6,1002.6,185.4,490.1
1627.5,0.2,0,5.8,49.2,80.4,0.2,293.3,0,473.3,745.6,159.9,573.3
1713.5,0,0,3.3,59.5,45.6,0,297.6,0,492.8,569.2,152.5,599.6
1541.8,0,0,4.1,54.7,41.6,0,305.8,0,517.3,465,143.8,643.1
878,0,0.1,4.8,57.7,28.8,0,346.8,0,509.7,446.5,114.5,713.4
435.5,0,0.2,9.4,49.3,26.9,0,470.2,0,563.5,428.2,91.1,783
405.7,0,0.4,11.5,35.5,25.7,0,529.9,0,593.3,567,84.9,764.8
520.7,0.1,0.9,23,28.6,26.2,0,578.8,0,621,967.6,90.2,733.8
462.9,1,1.1,59.5,27.3,24.5,0,536.3,0,619.8,1370.8,100.4,694.5
492.6,2.1,1.4,77.5,20.9,26.8,0,390.4,0,637,1286,74.6,731.5
704.5,3.8,1.5,98,18.5,27.5,0,351.2,0,582.8,1299.1,47.8,795.5
823.8,3.1,0.8,74.9,13.1,20.1,0,307.7,0,628.4,1252.4,47.9,752.8
804.6,4.2,1.2,65.8,14.6,24.3,0,305.8,0,720.1,1132.8,49,703.6
743.1,4.6,2.4,66.7,15.2,49.4,0,317.9,0,781.2,1093.6,55.2,636.6
642.5,4.3,2.7,61.7,17,74.9,0.1,327.6,0,801.5,1168.6,63.8,584
645.9,3.9,3.3,60.7,21.2,90.2,0.2,339,0,773.3,1349.3,83,527.9
657.3,3.8,3.8,55.6,24.3,111.9,0.5,365.1,0,723.8,1534.3,106.1,438.5
779.1,3.9,3.7,55.2,21.4,117.7,0.3,350.6,0,757.9,1572.9,129.9,329.3
899.5,3.3,3.7,61,18,134.7,0.5,333,0,713,1575.7,137.9,225.2
966,2.9,4.3,62.2,15,177.5,0.7,408.3,0,632.3,1497.2,125.5,162.8
893.4,4,4.3,74.7,11.9,182.5,0.5,633.9,0,684.4,1403.2,114.1,91.8
791.8,3.6,3.4,109.3,12.8,168.7,0.4,744.9,0,633.5,1269.4,95.8,62.1
619.6,6.4,2.7,135.2,12.9,172,0.3,781.4,0,647.1,1245.4,77.1,42.4
447.7,7,2.2,136.9,16.3,165.7,0.2,771.6,0,602.4,1085.6,70.7,38.9
368.3,6,2.3,123.9,26.8,136.2,0.1,792.8,0,585.4,1003.4,77.2,46.7
308,6.2,2.4,109,33.2,137.1,0,771.9,0,601.8,1089.8,80.9,45.1
278,7.4,2.4,101.3,35.1,228.3,0.1,808.4,0,593.2,1048.3,80.1,56.3
242.3,8,2.5,101.5,33.7,365.5,0.4,800.3,0,626.3,1144.3,91,82.8
207,8.8,2.5,113.7,29.6,505.6,0.3,855.7,0,670.1,1406.6,86.6,100.8
184.2,9.9,2.4,108.3,24,666.9,0.2,893.5,0,690.5,1553.4,78.8,104.1
163,10.9,2.4,103,17.2,795.1,0.2,881.8,0,665.6,1565.6,77,125.9
163.1,10.6,2.5,108,14.6,836.8,0.1,897.5,0,635.5,1546.3,74.2,153.2
153.3,9.7,2.5,105.9,12.7,751.1,0.1,917.2,0,597.6,1617.3,64.7,166.2
154,10,2,96.5,10.8,587.7,0.1,904.7,0,571.6,1695.7,50.5,144
124.6,9.8,1.5,90.6,12.4,369.3,0,901.3,0,533.8,1895.8,25.6,148.1
111.3,6.9,0.8,85.5,10.3,198.4,0,897.4,0,475.2,2041.2,18.9,151.1
107.6,5.2,0.5,94.2,7.9,90.6,0,916.2,0,499.5,2116.5,18.4,145.5
92.8,6.7,0.6,98.8,6.8,66.3,0,956.4,0,518.4,2211.7,23.2,134
79.3,7.3,0.5,97.8,5.8,68.2,0,976.9,0,560.1,2259.5,25.4,134.9
64.6,6.7,0.5,94.1,5.4,151.8,0,987.4,0,565.7,2286.9,33.4,135.8
114.7,1.3,0.6,26.7,9.3,220.7,0.6,879.5,0,261.9,2192.8,45.2,107.2
303.3,3.8,1.7,101.9,12.3,969.8,1,879.5,0,112,2023.6,29,63.4
666.7,4,3.4,148.3,9.2,2094.3,3.1,999.9,0,466.5,2138.6,20.1,38
501.4,4.8,3,102.4,5.6,1896.6,5.4,1022.7,0,849,2045.9,11.7,37.5
412,3.7,2.7,98.9,7.5,1229.9,6.5,995.2,0,1020.9,2120.3,15.8,25.3
632.5,3.8,2.6,208.3,9.7,667.1,7.5,1013.8,0,1009.2,2157.4,14.5,15.1
752.1,13.3,2.2,210.2,7.4,775.6,5.1,1077.3,0,999.5,2249,28.5,19.5
734.1,26.4,2.1,211.9,2.9,759.8,6.3,1094,0,1087.7,2335.3,3.5,51
1227.6,28.6,1.9,222.2,2.5,940.9,6.4,957.3,0,854.6,2361.6,3.5,152.4
1434.7,22.4,1.9,191.7,2.2,1122,4.8,752.7,0,685.6,2356.7,5,217.9
1222.1,11.2,0.8,185.2,0.4,1085.4,3.5,609.9,0,672.2,2361.8,11.7,274.1
1053.5,14.5,0.5,212.3,0.3,1001.1,3.5,577.9,0,719.1,2383.3,17.6,281.3
1183.3,18.8,0.2,250.1,0,1083.1,1.7,475,0,762.7,2346,24.7,342.8
1371.8,16.2,0.1,259.3,0,939.7,0.1,494.3,0,771.2,2292.7,21.6,302.3
1620.4,8.8,0.1,199.2,0,762.1,0,459.6,0,774.1,2327.3,21.9,181.1
1633.3,8.1,0.1,123.1,0,531.1,0.2,526.8,0,876.4,2356.1,25,120.1
1602.1,7.2,0.1,92.7,0,570.9,1.2,581,0,945.7,2345.5,28.9,127.2
1558.2,5.5,0.1,81.5,0.6,721.8,0.9,715.1,0,961.4,2327.4,34.4,101.6
1310.6,3.6,0.1,122.5,3.3,910.7,0.1,857.3,0,906.2,2291.4,45.6,45.9
