MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro,SUMMIT_20_hydro,CANAD_G1_20_hydro,COULEE_20_hydro,DALLES21_20_hydro,HANFORD_20_hydro,JOHN_DAY_20_hydro,MALIN_20_hydro,NORTH_G3_20_hydro,WCASCADE_20_hydro
496.8,85.2,762.1043754,2079.745443,995.4657691,580.7428571,207,171.5944444,6675.449178,3889,1950.463498,3288.5,2807.913448,293.8,1088.496636,299.5765645
363,74.4,725.6043754,1729.345443,739.2,423.5428571,138,145.7944444,5795.249178,2593,1658.263498,2719.7,2440.713448,196,726.6966364,242.5765645
268,63.6,587.1336751,1378.945443,739.2,314,138,119.9944444,5691.539855,3889,1366.063498,2361.90433,2202.8,293.8,1088.496636,299.5765645
268,52.8,480.8043754,1028.545443,739.2,314,138,94.19444444,5217.157526,2593,1319.238535,1793.10433,1835.6,210.8099548,726.6966364,242.5765645
268,42,403.2,701,739.2,314,138,68.39444444,5052.306459,2593,1027.038535,1224.30433,1468.4,308.6099548,723,185.5765645
268,31.2,403.2,701,739.2,314,138,51,4907.114422,2593,734.8385348,1139,1101.2,406.4099548,723,128.5765645
268,22,403.2,701,739.2,314,138,51,4840.606816,2593,889.3720624,1139,734,504.2099548,723,115
268,22,403.2,701,739.2,314,138,51,4794.231771,2593,862.1245376,1139,734,479.993481,723,115
268,22,403.2,701,739.2,314,138,51,4796.009679,2593,1154.324538,1139,940.8082777,489.4,723,172
268,22,403.2,701,739.2,314,138,51,5147.511412,2808.478759,1446.524538,1707.8,1308.008278,587.2,1084.8,229
268,26.62857143,403.2,701,739.2,314,138,71.03650807,5432.912388,4104.478759,1738.724538,2276.6,1675.208278,685,1446.6,286
363,37.42857143,403.2,927.9870163,1011.973768,314,138,96.83650807,5983.438563,5270.611106,1864.055886,2845.4,2042.408278,587.2,1808.4,343
496.8,48.22857143,433.2043754,1278.387016,1381.573768,471.2,138,122.6365081,6205.297005,4864.733501,2011.139685,3414.2,2409.608278,489.4,2170.2,400
630.6,59.02857143,634.8043754,1628.787016,1751.173768,628.4,207,148.4365081,6360.680731,4112.274736,2146.810412,3983,2776.808278,391.6,2532,457
764.4,69.82857143,836.4043754,1979.187016,2120.773768,785.6,276,174.2365081,6420.859201,3841.694462,2238.102833,4551.8,3144.008278,293.8,2328.73888,414.9617178
898.2,80.62857143,1038.004375,2329.587016,2490.373768,942.8,345,200.0365081,6229.109764,4381.769551,2060.767181,4953,2776.808278,196,1966.93888,357.9617178
1032,91.42857143,856.9336751,2679.987016,2859.973768,1100,414,221.9,6051.377019,5677.769551,1842.294475,4629.998717,2409.608278,196,1605.13888,300.9617178
1165.8,96,968.7043754,3030.387016,3215.5,1257.2,483,221.9,5896.718532,5883.791557,1686.928429,4953,2042.408278,196,1697.8,243.9617178
1165.8,96,1170.304375,3049.4,3086.239628,1368,552,221.9,6158.402518,5765.351684,1841.584276,4953,2000.763394,196,2059.6,300.9617178
1165.8,96,1371.904375,3049.4,2716.639628,1368,599,221.9,5966.49668,6966.749857,1627.041698,4662.248579,1633.563394,196,1697.8,243.9617178
1165.8,96,1352.604375,3049.4,2347.039628,1368,530,221.9,6053.558194,5780.988588,1816.303433,4953,2000.763394,196,2059.6,300.9617178
1097.56,96,1257.404375,2699,1977.439628,1292.16,461,221.9,6134.108125,4667.007458,1956.286803,4953,2367.963394,196,2421.4,357.9617178
963.76,96,1172.304375,2348.6,1607.839628,1134.96,392,221.9,5922.140153,4324.300431,1857.534186,4384.2,2618.031823,196,2783.2,385
829.96,85.2,999.8948402,1998.2,1238.239628,977.76,323,206.3325394,6240.092243,3889,2045.966969,3822.946571,2985.231823,196,3145,442
696.16,74.4,798.2948402,1647.8,868.6396278,820.56,254,180.5325394,6221.007392,2593,2073.788444,3254.146571,3194,293.8,2783.2,499
562.36,63.6,596.6948402,1297.4,739.2,663.36,185,154.7325394,5841.371154,2593,1824.145975,2685.346571,3194,391.6,2551.390088,499
428.56,52.8,652.9043754,947,739.2,506.16,138,128.9325394,5530.721476,2593,1848.658195,2236.924494,3194,489.4,2189.590088,499
294.76,42,451.3043754,701,739.2,348.96,138,103.1325394,5346.165043,2679.863269,1737.623097,2097.695023,2826.8,587.2,1827.790088,482.5386197
268,31.2,403.2,701,739.2,314,138,77.33253942,5227.145638,2593,1745.62808,1528.895023,2459.6,685,1465.990088,425.5386197
268,22,403.2,701,739.2,314,138,51.53253942,5145.717563,2593,1777.107373,1139,2092.4,782.8,1104.190088,368.5386197
281.9542857,22,403.2,701,739.2,314,138,51,5180.123041,2593,1821.709412,1400.821479,2459.6,851,1369.63434,425.5386197
415.7542857,22,403.2,701,739.2,314,138,51,5277.136735,3360.187665,1855.441301,1969.621479,2826.8,851,1731.43434,482.5386197
549.5542857,22,403.2,786.2,1108.8,314,188.1666667,51,5557.464395,3966.331714,2004.235381,2538.421479,3194,851,2093.23434,499
683.3542857,22,403.2,1136.6,1478.4,471.2,257.1666667,76.8,6078.955481,4869.547852,2121.228941,3107.221479,3194,782.8,2455.03434,457
817.1542857,22.62857143,604.8,1487,1848,628.4,326.1666667,102.6,6433.918111,6165.547852,2183.435337,3676.021479,3194,685,2167.014105,400
950.9542857,33.42857143,806.4,1837.4,2217.6,785.6,395.1666667,128.4,6688.830261,7024.630412,2239.324239,3725.527291,2826.8,587.2,1805.214105,343
1084.754286,44.22857143,840.8043754,2187.8,2587.2,942.8,464.1666667,154.2,6840.015011,8320.630412,2228.701552,4211.612363,2459.6,489.4,1443.414105,286
1165.8,55.02857143,1042.404375,2538.2,2956.8,1100,533.1666667,180,6932.630646,9616.630412,2150.286247,4522.118225,2092.4,391.6,1081.614105,229
1165.8,65.82857143,1244.004375,2888.6,3215.5,1257.2,599,205.8,6861.308444,10912.63041,1858.086247,4391.042541,1725.2,293.8,1064.06876,172
1165.8,76.62857143,1158.604375,3049.4,3215.5,1368,599,221.9,6250.034781,11278,1565.886247,4362.40541,1358,196,1425.86876,115
1165.8,87.42857143,1360.204375,3049.4,3215.5,1368,599,221.9,6272.350511,11278,1574.787736,4603.131226,1296.853221,196,1787.66876,115
1165.8,96,1561.804375,3049.4,3215.5,1368,599,221.9,6263.673609,11278,1547.860166,4953,952.4670715,196,2149.46876,115
1165.8,96,1374.604375,3049.4,3215.5,1368,599,221.9,6219.307333,11278,1513.395222,4931.941011,779.754244,196,2511.26876,115
1165.8,86.8,1576.204375,3049.4,3215.5,1368,599,221.9,6169.845289,10369,1566.631046,4953,1146.954244,196,2517.805646,115
1165.8,76,1538.204375,3049.4,2963.67466,1368,599,221.9,5923.630161,9073,1591.149248,4953,1514.154244,247.5037,2479.559601,136.7178169
1165.8,65.2,1434.504375,3049.4,2594.07466,1246.736,599,202.1139685,6382.240728,7777,1883.349248,4953,1881.354244,345.3037,2627.50581,193.7178169
1165.8,54.4,1244.186874,2699,2224.47466,1089.536,599,176.3139685,5935.91732,6481,1890.668796,4953,2248.554244,443.1037,2773.784807,250.7178169
1165.8,43.6,1042.586874,2348.6,1854.87466,932.336,530,150.5139685,6535.361285,5185,2182.868796,4953,2615.754244,540.9037,2963.237802,307.7178169
1032,32.8,840.9868739,1998.2,1485.27466,775.136,461,124.7139685,6316.935522,3889,2269.251491,4384.2,2982.954244,638.7037,2883.988241,364.7178169
898.2,22,639.3868739,1647.8,1115.67466,617.936,392,98.91396846,5909.616414,2593,2138.686602,3815.4,3194,736.5037,2919.62016,421.7178169
764.4,22,639.9043754,1297.4,746.07466,460.736,323,73.11396846,5559.6774,2593,1846.486602,3246.6,2826.8,638.7037,2557.82016,364.7178169
630.6,22,438.3043754,947,739.2,314,254,51,5321.339843,2593,1672.752058,2677.8,2459.6,736.5037,2196.02016,307.7178169
496.8,22,468.2043754,701,739.2,314,185,51,5182.767291,2593,1811.802075,2109,2371.85231,834.3037,1834.22016,269.3197981
363,22,403.2,701,739.2,314,138,51,5089.855707,2593,1647.67081,1540.2,2364.786065,851,1472.42016,326.3197981
268,22,409.5043754,701,739.2,314,138,51,5116.380071,2593,1875.025046,1445.849254,2731.986065,851,1834.22016,383.3197981
325.3428571,22,403.2,701,739.2,314,138,51,5232.136579,2723.526398,1814.339862,2014.649254,3099.186065,851,2196.02016,440.3197981
459.1428571,22,500.8043754,701,1108.8,314,138,51,5557.874683,3109.898574,1947.070458,2583.449254,3194,801.3031714,2557.82016,497.3197981
592.9428571,32.8,536.0043754,1051.4,1478.4,433.2978119,207,73.11433859,5996.836968,4019.883253,2219.045943,3152.249254,3194,703.5031714,2919.62016,440.3197981
726.7428571,43.6,737.6043754,1401.8,1848,590.4978119,276,98.91433859,6274.055835,4605.703654,2119.661141,3405.706261,3194,605.7031714,2563.344547,383.3197981
860.5428571,54.4,547.8336751,1752.2,2217.6,747.6978119,345,124.7143386,6516.615474,5901.703654,2117.519596,3481.582142,2951.614577,507.9031714,2201.544547,326.3197981
994.3428571,65.2,749.4336751,2102.6,2587.2,904.8978119,414,150.5143386,6659.885105,7197.703654,2065.977207,3898.422042,2584.414577,410.1031714,1839.744547,269.3197981
1128.142857,76,951.0336751,2453,2956.8,1062.097812,483,176.3143386,6735.551558,8493.703654,2045.862278,4127.727954,2217.214577,312.3031714,1477.944547,212.3197981
1165.8,86.8,885.8336751,2803.4,3215.5,1219.297812,552,202.1143386,6487.398469,9789.703654,1753.662278,4124.335561,1850.014577,214.5031714,1116.144547,155.3197981
1165.8,96,1087.433675,3049.4,3215.5,1368,599,221.9,6101.252235,11085.70365,1461.462278,4057.139782,1482.814577,196,754.3445468,115
1165.8,96,1289.033675,3049.4,3215.5,1368,599,221.9,5998.778602,11266.46985,1220.584447,4384.2,1115.614577,196,1110.168173,115
1165.8,96,1487.104375,3049.4,3215.5,1368,599,221.9,6093.952661,11278,1317.577092,4953,748.4145767,196,1471.968173,115
1165.8,96,1285.504375,3049.4,3215.5,1368,599,221.9,6080.161485,11278,1491.116988,4882.288375,1115.614577,196,1316.168652,115
1165.8,96,1209.733675,3049.4,3070.910113,1368,599,221.9,6303.607316,10369,1783.316988,4615.004813,1482.814577,196,1677.968652,115
1165.8,85.2,1411.333675,3049.4,2701.310113,1285.912855,599,196.1,6701.691665,9073,2075.516988,4953,1850.014577,196,2039.768652,115
1165.8,74.4,1406.404375,3049.4,2331.710113,1128.712855,562,170.3,6546.943453,7777,2269.437548,4953,2217.214577,196,2352.461201,172
1165.8,63.6,1204.804375,2699,1962.110113,971.5128547,493,144.5,6450.237064,6481,2183.658907,4953,2584.414577,293.8,2636.867936,229
1032,52.8,1011.660823,2348.6,1592.510113,814.3128547,424,118.7,6459.06974,5185,2425.291597,4753.904352,2951.614577,391.6,2783.2,286
898.2,42,810.0608233,1998.2,1222.910113,657.1128547,355,92.9,6281.395179,3889,2143.770349,4308.34585,3194,489.4,3145,343
764.4,31.2,608.4608233,1647.8,853.3101133,499.9128547,286,67.1,5827.472316,2593,1987.391461,3739.54585,3194,587.2,2783.2,348.0465873
630.6,22,730.3,1297.4,739.2,342.7128547,217,51,5370.834728,2593,1695.191461,3170.74585,2826.8,489.4,2421.4,291.0465873
496.8,22,528.7,947,739.2,314,148,51,5258.166146,2593,1679.567725,2601.94585,2459.6,391.6,2059.6,234.0465873
363,22,403.2,701,739.2,314,138,51,5151.858168,2593,1635.545163,2033.14585,2092.4,293.8,1697.8,177.0465873
268,22,403.2,701,739.2,314,138,51,4988.164924,2593,1578.572511,1464.34585,1725.2,196,1336,120.0465873
268,22,403.2,701,739.2,314,138,51,4809.43441,2593,1548.176765,1139,1358,293.8,974.2,115
268,22,403.2,701,739.2,314,138,51,4952.778403,2593,1706.134523,1659.600215,1725.2,391.6,1336,172
268,22,403.2,701,831.1293515,314,138,51,5301.755102,2593,1962.349059,2035.700456,2092.4,489.4,1697.8,229
401.8,31.2,565.4131261,1051.4,1200.729352,368.0124493,138,67.1,6181.955102,3477.900087,2018.831359,2604.500456,2459.6,587.2,2059.6,286
535.6,42,712.9,1401.8,1570.329352,525.2124493,207,92.9,6503.507377,4375.907077,2068.739771,3173.300456,2826.8,659.96666,2421.4,343
669.4,52.8,780.9043754,1752.2,1939.929352,682.4124493,276,118.7,6348.288426,4267.214215,2165.783726,3742.100456,3194,562.16666,2783.2,400
803.2,63.6,894.3562462,2102.6,2309.529352,839.6124493,345,144.5,6380.343208,4453.383891,2152.582313,4310.900456,3194,464.36666,2905.635574,368.9627301
937,74.4,1000.2,2453,2679.129352,996.8124493,414,170.3,6324.652899,5708.518946,2012.016628,4428.722274,2963.737367,366.56666,2543.835574,311.9627301
1070.8,85.2,1056.504375,2803.4,3048.729352,1154.012449,483,196.1,6248.102195,7004.518946,1869.657053,4953,2596.537367,268.76666,2182.035574,254.9627301
1165.8,96,1175.8,3049.4,3215.5,1311.212449,552,221.9,6163.297707,8300.518946,1734.144484,4953,2229.337367,196,1972.654395,197.9627301
1165.8,96,1273.304375,3049.4,3215.5,1368,599,221.9,6146.307264,9596.518946,1647.340628,4953,1862.137367,196,1764.865621,140.9627301
1165.8,96,1373.704375,3049.4,3215.5,1368,599,221.9,6146.449021,10892.51895,1556.383904,4953,1494.937367,196,1534.941989,115
1165.8,96,1447.4,3049.4,3215.5,1368,599,221.9,6167.825342,11278,1512.137271,4953,1358,196,1465.371745,157
1165.8,96,1430.604375,3049.4,3063.561288,1368,586.2857143,221.9,6105.735481,9982,1580.750732,4953,1725.2,264.2,1798.093152,214
1165.8,86.8,1437,3049.4,2693.961288,1368,517.2857143,205.8,5952.493803,8686,1641.954687,4899.832169,2092.4,362,1872.353187,271
1093.28,76,1335.904375,3049.4,2324.361288,1210.8,448.2857143,180,5928.34317,7390,1728.388952,4617.614906,2459.6,459.8,2234.153187,328
959.48,65.2,1259.504375,2699,1954.761288,1053.6,379.2857143,154.2,6000.986129,6481,1867.929344,4089.836189,2826.8,557.6,2595.953187,385
825.68,54.4,1139.8,2348.6,1585.161288,896.4,310.2857143,128.4,6786.494129,5185,2036.06158,3521.036189,3194,655.4,2755.502272,442
691.88,43.6,938.2,1998.2,1215.561288,739.2,241.2857143,102.6,6661.993632,3889,2009.806821,2952.236189,3194,753.2,2393.702272,499
558.08,32.8,736.6,1647.8,1108.8,582,172.2857143,76.8,5781.793632,2593,1932.953539,2383.436189,3025.313163,851,2031.902272,499
424.28,22,903.4,1297.4,739.2,424.8,138,51,4901.593632,3778.377097,1907.753919,2206.331811,3194,851,1670.102272,499
290.48,22,701.8,947,739.2,314,138,51,4021.393632,2593,1993.613407,1637.531811,3194,851,1308.302272,499
268,22,500.2,701,739.2,314,138,51,3141.193632,2593,1994.251891,1139,2856.070305,851,946.5022722,499
268,22,403.2,701,957.1924429,314,138,51,2306.710522,2593,1941.724023,1139,2554.390879,851,723,499
283.1771429,22,403.2,701,1326.792443,314,138,51,3135.688948,2593,1917.92895,1139,2291.809915,851,723,499
416.9771429,22,406.4,701,1696.392443,314,138,51,4015.888948,2886.914312,1985.990581,1707.8,2659.009915,851,1084.8,499
550.7771429,22,456,701,2065.992443,314,138,51,4896.088948,4182.914312,2000.715737,2276.6,3026.209915,851,1446.6,499
684.5771429,32.8,657.6,1051.4,2435.592443,314,207,65.2611,5776.288948,5478.914312,2085.776511,2845.4,2779.295991,851,1808.4,499
818.3771429,43.6,859.2,1401.8,2805.192443,338.9333333,276,91.0611,6395.585929,6774.914312,2113.491009,3176.05914,2412.095991,753.2,1610.542211,442
952.1771429,54.4,1060.8,1752.2,3174.792443,496.1333333,345,116.8611,6554.322188,8070.914312,2120.595295,3149.69493,2044.895991,655.4,1972.342211,385
1085.977143,65.2,1262.4,2102.6,3215.5,653.3333333,414,142.6611,5674.122188,9366.914312,1828.395295,2580.89493,1677.695991,557.6,1950.797532,328
1165.8,76,1464,2376.800094,3215.5,739.2,406.2046208,118.7,6554.322188,10662.91431,1814.05365,2134.697764,1616.388041,494.5933763,2312.597532,343
1165.8,86.8,1569.422855,2408.880203,3215.5,896.4,475.2046208,144.5,6154.665907,11278,1521.85365,1565.897764,1835.6,396.7933763,2674.397532,286
1165.8,96,1702.488093,2759.280203,3215.5,1053.6,469.8813138,170.3,6600.033975,11278,1814.05365,2134.697764,1468.4,298.9933763,3012.38829,229
1165.8,96,1753.9,3049.4,3215.5,1210.8,538.8813138,196.1,6228.143802,11278,1534.140367,2703.497764,1101.2,201.1933763,2931.313373,172
1165.8,96,1753.9,3049.4,3215.5,1368,599,221.9,6300.401113,11278,1518.672807,3272.297764,734,196,3139.670633,115
1165.8,96,1753.9,3049.4,3215.5,1368,599,221.9,6305.905244,11278,1524.069982,3719.017266,734,196,2777.870633,115
1165.8,96,1753.9,3049.4,3215.5,1368,599,221.9,6248.82811,11278,1528.058037,3537.08014,734,275.5377491,2560.057975,147.1428571
1165.8,96,1753.9,3049.4,3215.5,1210.8,599,196.1,6098.146394,11171.07787,1712.246248,2968.28014,1101.2,373.3377491,2672.263532,204.1428571
1165.8,96,1636.859652,2699,3215.5,1053.6,530,170.3,5838.047012,9875.07787,1420.046248,2399.48014,1468.4,471.1377491,3034.063532,261.1428571
1165.8,92.5,1753.9,2348.6,3215.5,896.4,565.4906077,144.5,6036.21717,8579.07787,1674.856436,2968.28014,1708.155316,568.9377491,3145,318.1428571
1165.8,81.7,1552.3,1998.2,2845.9,739.2,496.4906077,118.7,5542.787049,7283.07787,1683.253977,3071.397704,2075.355316,666.7377491,2783.2,375.1428571
1032,70.9,1350.7,1647.8,2476.3,582,427.4906077,92.9,5792.263861,5987.07787,1706.629166,3147.192714,2442.555316,764.5377491,3145,432.1428571
898.2,60.1,1149.1,1297.4,2106.7,424.8,358.4906077,67.1,4912.063861,4691.07787,1998.829166,2578.392714,2075.355316,851,2783.2,375.1428571
764.4,49.3,947.5,947,1737.1,314,289.4906077,51,4031.863861,3395.07787,1706.629166,2009.592714,1708.155316,753.2,2421.4,318.1428571
630.6,38.5,745.9,701,1367.5,314,220.4906077,51,3151.663861,2593,1549.024307,1440.792714,1340.955316,655.4,2059.6,261.1428571
496.8,27.7,544.3,701,997.9,314,151.4906077,51,2271.463861,2593,1747.427467,1139,973.7553164,753.2,1697.8,207.9235745
363,22,403.2,701,739.2,314,138,51,2483.737673,2593,1814.611228,1139,1177.444794,851,1336,264.9235745
268,22,403.2,701,997.9,314,138,51,3363.937673,2593,1954.6,1139,1544.644794,851,974.2,321.9235745
268,23.5,403.2,701,1367.5,314,138,51,4244.137673,2983.792544,2246.8,1188.596729,1911.844794,851,1336,378.9235745
401.8,34.3,449.8,701,1737.1,314,138,51,4952.255299,4279.792544,2539,1379.019054,2279.044794,851,1697.8,435.9235745
535.6,45.1,651.4,1051.4,2106.7,314,207,64.66348571,5518.813071,5575.792544,2522.558565,1773.119184,2646.244794,851,2059.6,492.9235745
669.4,55.9,853,1401.8,2476.3,314,276,90.46348571,5921.291383,6871.792544,2230.358565,1409.016828,2940.245626,753.2,2421.4,499
803.2,66.7,1054.6,1752.2,2845.9,349.699699,345,116.2634857,6156.515989,8167.792544,1938.158565,1977.816828,2573.045626,655.4,2378.474607,491.7825261
937,77.5,1256.2,2102.6,3215.5,506.899699,414,142.0634857,6174.800416,9463.792544,1645.958565,1833.496311,2205.845626,557.6,2016.674607,434.7825261
1070.8,88.3,1457.8,2205.794688,3215.5,614.1201204,483,167.8634857,6131.466102,10759.79254,1500.793134,2150.989111,1838.645626,459.8,1706.760769,377.7825261
1165.8,96,1477.723622,2139.874922,3215.5,771.3201204,552,193.6634857,6228.761661,11065.97042,1481.336529,2719.789111,1471.445626,362,1616.84856,320.7825261
1165.8,96,1588.735299,2490.274922,3215.5,928.5201204,537.8774345,219.4634857,6272.726132,11274.35443,1472.155425,3288.589111,1104.245626,264.2,1978.64856,263.7825261
1165.8,96,1669.005778,2840.674922,3215.5,1085.72012,530,221.9,6306.351158,11278,1441.390202,3857.389111,737.0456262,196,2340.44856,206.7825261
1165.8,96,1753.9,3049.4,3215.5,1242.92012,599,221.9,6227.198443,11278,1434.095133,4426.189111,734,196,2146.49982,149.7825261
1165.8,96,1753.9,3049.4,3215.5,1368,599,221.9,6181.159426,11278,1450.922293,3857.389111,990.8,251.8857143,2074.980703,206.7825261
1165.8,96,1753.9,3049.4,3215.5,1210.8,599,221.9,6035.243207,11045.18485,1447.034661,3288.589111,1358,349.6857143,1955.16053,263.7825261
1165.8,96,1753.9,2910.356841,3135.880041,1053.6,599,196.1,5786.043059,9749.184853,1430.96887,3038.091031,1725.2,447.4857143,2316.96053,320.7825261
1165.8,96,1552.3,2559.956841,3215.5,896.4,530,170.3,5526.630952,8453.184853,1431.206417,2899.368267,2092.4,545.2857143,2678.76053,377.7825261
1041.7,96,1350.7,2209.556841,2921.09882,739.2,563.3517356,144.5,5533.026077,7157.184853,1723.406417,2330.568267,2459.6,643.0857143,2804.905195,434.7825261
907.9,85.2,1149.1,1859.156841,2551.49882,582,494.3517356,118.7,5759.227341,5861.184853,2015.606417,2276.6,2826.8,740.8857143,3006.171129,491.7825261
774.1,74.4,947.5,1508.756841,2181.89882,424.8,425.3517356,92.9,5635.666263,4565.184853,2307.806417,1707.8,3194,838.6857143,3145,499
640.3,63.6,745.9,1158.356841,1812.29882,314,356.3517356,67.1,5271.77732,3269.184853,2309.151659,1139,3194,851,2783.2,499
506.5,52.8,544.3,807.9568412,1442.69882,314,287.3517356,51,4391.57732,2593,2016.951659,1139,2826.8,753.2,2421.4,442
372.7,42,432.9,701,1073.09882,314,218.3517356,51,3511.37732,2593,1724.751659,1139,2459.6,655.4,2059.6,385
268,31.2,403.2,701,1404.958803,314,149.3517356,51,2631.17732,2593,1610.173231,1139,2092.4,557.6,1697.8,328
268,22,403.2,701,1733.208014,314,138,51,2091.821363,2593,1603.367901,1139,1725.2,459.8,1336,271
268,22,403.2,701,1726.033796,314,138,51,2294.418265,2593,1592.720971,1139,1358,362,974.2,214
268,22,403.2,753.5972794,1609.738421,314,207,51,3174.618265,2593,1330.328296,1139,990.8,264.2,723,157
392.1,22,403.2,1103.997279,1612.556777,471.2,276,51,3720.534523,2593,1318.442034,1139,734,354.3548523,723,115
525.9,22,489.8675565,1454.397279,1981.555002,628.4,345,51,4379.833605,2979.337984,1380.63951,1139,936.9307774,452.1548523,1078.229367,172
659.7,31.2,691.4675565,1804.797279,2351.155002,785.6,414,67.76666,4774.80917,4275.337984,1340.795961,1707.8,1304.130777,549.9548523,1440.029367,229
793.5,42,893.0675565,2155.197279,2632.457331,942.8,483,93.56666,5078.996698,5571.337984,1345.509713,2276.6,1671.330777,647.7548523,1801.829367,286
