MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,FULTON_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro
268,65.2,991.3,20.1,2453,1998.233357,785.6,414
268,76,1192.9,23.1,2803.4,2367.833357,942.8,483
268,86.8,1394.5,26.1,3049.4,1998.233357,1100,552
281.2289162,96,1596.1,26.1,3049.4,1628.633357,1257.2,599
268,96,1394.5,25.28,3049.4,1259.033357,1368,599
268,96,1212.7,22.28,3049.4,889.4333571,1365.428571,599
268,91.31244286,1011.1,19.28,2865.995055,842.945791,1208.228571,567.8698857
268,80.51244286,925.8,16.28,2515.595055,1212.545791,1051.028571,498.8698857
395.383338,69.71244286,885.8,13.28,2165.195055,1582.145791,893.8285714,429.8698857
529.183338,58.91244286,1087.4,15,1814.795055,1572.488585,736.6285714,360.8698857
395.383338,48.11244286,885.8,12,1464.395055,1202.888585,579.4285714,291.8698857
268,37.31244286,728.4,9,1113.995055,926.2296713,422.2285714,222.8698857
268,26.51244286,591,6,763.5950549,739.2,314,153.8698857
268,22,471.7,9,701,869.6467442,314,138
268,22,403.2,12,701,980.536281,314,138
268,22,403.2,11.9,701,1013.582656,314,138
268,22,403.2,8.9,701,1083.983047,314,138
268,22,403.2,11.9,701,908.3131621,314,138
268,22,403.2,14.9,701,1192.311449,314,138
268,22,410.9,12,701,1021.272796,314,138
268,22,524.9,9,947,739.2,314,138
268,31.48386667,623.1,6,1297.4,1108.8,461.3673781,173.5007286
268,42.28386667,824.7,9,1647.8,1478.4,618.5673781,242.5007286
401.8,53.08386667,1026.3,12,1998.2,1848,775.7673781,311.5007286
424.0532487,63.88386667,1227.9,15,2348.6,1815.428689,932.9673781,380.5007286
542.5875764,74.68386667,1380.676063,17.1,2699,2185.028689,1090.167378,449.5007286
676.3875764,85.48386667,1582.276063,20.1,3049.4,2554.628689,1247.367378,518.5007286
810.1875764,96,1735.447874,23.1,3049.4,2924.228689,1287.795732,587.5007286
906.3877644,96,1753.9,26.1,3049.4,2896.754176,1368,599
772.5877644,96,1753.9,26.1,3049.4,2527.154176,1368,599
638.7877644,85.2,1552.3,23.1,3049.4,2157.554176,1210.8,530
504.9877644,74.4,1350.7,20.1,2743.223817,1787.954176,1053.6,461
371.1877644,63.6,1149.1,17.1,2392.823817,1926.413606,896.4,392
401.8,54.4,1252.4,19.675,2042.423817,1633.8696,785.6,345
535.6,43.6,1050.8,16.675,1692.023817,1264.2696,628.4,276
401.8,32.8,849.2,13.675,1341.623817,894.6695998,471.2,207
268,22,647.6,10.675,991.2238167,739.2,314,138
268,22,526.3,7.675,701,739.2,314,138
268,22,432.3,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,441.9285714,6,701,739.2,314,138
268,22,643.5285714,9,969.2719017,739.2,314,138
268,22,845.1285714,12,1319.671902,739.2,314,138
268,22,1046.728571,15,1670.071902,739.2,314,138
268,22,1248.328571,12,1592.428844,739.2,394.3544901,138
268,27.2,1449.928571,9,1942.828844,739.2,551.5544901,207
268,38,1651.528571,6,2293.228844,739.2,572.3415269,187.375
268,48.8,1753.9,6,2643.628844,739.2,542.4897381,256.375
268,59.6,1753.9,6,2994.028844,739.2,561.9801559,325.375
268,70.4,1753.9,6,3049.4,739.2,695.0050451,394.375
268,76,1753.9,6,3049.4,739.2,852.2050451,463.375
268,65.2,1753.9,6.96071429,3033.634297,739.2,695.0050451,394.375
268,54.4,1753.9,9.96071429,2683.234297,739.2,704.4677039,325.375
268,43.6,1753.9,12.96071429,2332.834297,739.2,695.0016109,256.375
268,32.8,1753.9,15.96071429,1982.434297,739.2,666.9513526,207
268,22,1753.9,18.96071429,1632.034297,739.2,717.4145988,276
268,22,1552.3,15.96071429,1281.634297,739.2,560.2145988,207
268,22,1350.7,12.96071429,931.2342967,739.2,403.0145988,138
268,22,1149.1,9.96071429,701,739.2,471.2,138
268,22,947.5,6.96071429,701,739.2,314,138
268,22,745.9,6,701,739.2,314,138
268,22,544.3,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,544.3,9,701,739.2,314,138
268,22,745.9,12,1006.568366,739.2,381.1014892,138
268,32.8,947.5,9,786.1332676,739.2,538.3014892,185
268,43.6,1149.1,6,1136.533268,739.2,620.8711571,254
268,54.4,1350.7,6,1486.933268,739.2,707.144037,323
268,65.2,1552.3,6,1837.333268,739.2,675.0223188,392
268,76,1753.9,9,2187.733268,739.2,832.2223188,461
268,86.8,1753.9,12,2538.133268,739.2,989.4223188,530
268,96,1753.9,15,2888.533268,739.2,1146.622319,599
268,85.2,1753.9,16.61964285,2538.133268,739.2,1303.822319,552
268,74.4,1753.9,19.61964285,2187.733268,739.2,1151.635583,483
268,63.6,1753.9,22.61964285,1837.333268,739.2,994.4355828,414
268,52.8,1658.175,19.61964285,1486.933268,739.2,837.2355828,345
268,42,1456.575,20.1,1136.533268,739.2,680.0355828,276
268,31.2,1254.975,23.1,786.1332676,739.2,593.0144121,207
268,22,1053.375,26.1,764.6991562,739.2,479.9134905,138
268,22,851.775,23.1,701,739.2,322.7134905,138
268,22,650.175,20.1,701,739.2,314,138
268,22,448.575,17.1,701,739.2,314,138
268,22,403.2,14.1,701,739.2,314,138
268,22,403.2,11.1,701,739.2,314,138
268,22,403.2,8.1,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,31.2,406.7112508,6,830.2870933,1108.8,424.8,182.6676286
268,42,485.4336751,8.55,1180.687093,1478.4,582,251.6676286
268,52.8,615.6336751,11.55,1531.087093,1848,739.2,320.6676286
335.301625,63.6,809.2384234,14.55,1881.487093,2217.6,896.4,389.6676286
469.101625,74.4,1010.838423,17.55,2231.887093,2587.2,1053.6,458.6676286
602.901625,85.2,898.5336751,20.55,2582.287093,2956.8,1210.8,527.6676286
736.701625,96,1100.133675,23.55,2932.687093,3215.5,1368,596.6676286
803.2,96,1131.404375,26.1,3049.4,3215.5,1368,599
669.4,96,1333.004375,24,3049.4,2845.9,1368,599
535.6,96,1144.633675,21,2775.925054,2476.3,1368,599
401.8,85.2,943.0336751,18,2425.525054,2106.7,1210.8,530
535.6,78.06775,1030.633675,15,2395.932685,1737.1,1148.721627,461
401.8,67.26775,829.0336751,12,2045.532685,1367.5,991.5216274,392
268,56.46775,937.3043754,9,1695.132685,997.9,834.3216274,323
268,45.66775,735.7043754,6,1344.732685,739.2,677.1216274,254
268,34.86775,641.9,6,994.3326849,739.2,519.9216274,185
268,24.06775,538.3,6,701,739.2,362.7216274,138
268,22,468.9,6,701,739.2,314,138
268,22,439.4,6,701,739.2,314,138
268,22,428.4,6,701,739.2,314,138
268,22,436,6,701,739.2,314,138
268,22,510.4,6,701,771.1932764,314,138
268,22,653.6,6,989.6310692,1140.793276,314,138
268,22,767.4,9,1340.031069,1510.393276,471.2,186.6534833
268,31.2,873,12,1690.431069,1879.993276,628.4,255.6534833
401.8,42,1074.6,15,2040.831069,2249.593276,785.6,324.6534833
535.6,52.8,1276.2,18,2391.231069,2619.193276,942.8,393.6534833
669.4,63.6,1477.8,21,2741.631069,2988.793276,1100,462.6534833
803.2,74.4,1679.4,24,3049.4,3215.5,1257.2,531.6534833
937,85.2,1753.9,26.1,3049.4,3215.5,1368,599
1070.8,96,1753.9,26.1,3049.4,3215.5,1368,599
1002.98225,94.86912857,1753.9,26.1,3049.4,3215.5,1368,599
869.18225,84.06912857,1753.9,26.1,3049.4,3215.5,1368,599
735.38225,73.26912857,1657.95,23.1,3049.4,2852.849413,1344.026124,599
601.58225,62.46912857,1456.35,20.1,3049.4,2483.249413,1186.826124,530
535.6,51.66912857,1424.7,17.1,3049.4,2113.649413,1029.626124,461
401.8,40.86912857,1223.1,14.1,2699,1744.049413,872.4261242,392
268,30.06912857,1021.5,11.1,2348.6,1374.449413,715.2261242,323
268,22,820.7,8.1,1998.2,1004.849413,558.0261242,254
268,22,895.9,6,1647.8,739.2,400.8261242,185
268,22,694.3,6,1297.4,739.2,314,138
268,22,492.7,6,947,739.2,314,138
268,22,463,6,701,739.2,314,138
268,22,455.1,6,701,739.2,314,138
268,22,477.3,6,701,739.2,314,138
268,22,538,6,701,997.9,314,138
268,22,664,9,1051.4,1367.5,314,138
268,22,784.2,12,1401.8,1737.1,314,138
401.8,32.8,985.8,15,1752.2,2106.7,471.2,207
535.6,43.6,1187.4,18,2102.6,2476.3,628.4,276
669.4,54.4,1389,21,2453,2845.9,785.6,345
803.2,65.2,1567.5,24,2803.4,3215.5,942.8,414
937,76,1552.3,26.1,3049.4,3215.5,1100,483
1070.8,86.8,1753.9,26.1,3049.4,3215.5,1257.2,552
1165.8,94.84388,1753.9,26.1,3049.4,3215.5,1332.074775,556.38418
1127.08225,84.04388,1753.9,26.1,3049.4,3215.5,1174.874775,487.38418
993.28225,73.24388,1702.1,26.1,3049.4,2912.525098,1017.674775,418.38418
859.48225,62.44388,1500.5,26.1,3049.4,2542.925098,860.4747752,349.38418
725.68225,51.64388,1298.9,23.1,2699,2173.325098,703.2747752,280.38418
669.4,43.6,1293.1,25.65,2670.379775,1803.725098,628.4,276
535.6,32.8,1091.5,22.65,2319.979775,1434.125098,471.2,207
401.8,22,889.9,19.65,1969.579775,1064.525098,314,138
268,22,701,16.65,1619.179775,739.2,314,138
268,22,816.2,13.65,1268.779775,739.2,314,138
268,22,614.6,10.65,918.379775,739.2,314,138
268,22,413,7.65,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
401.8,31.2,559.5608058,6.10714286,701,990.7961388,314,138
535.6,42,656.4,9.10714286,932.8689409,1360.396139,314,138
669.4,52.8,739,12.10714286,1283.268941,1729.996139,471.2,207
803.2,63.6,940.6,15.10714286,1633.668941,2099.596139,628.4,276
937,74.4,1142.2,18.10714286,1984.068941,2469.196139,785.6,345
1070.8,85.2,1000.533372,21.10714286,2334.468941,2838.796139,942.8,414
1165.8,96,1020.9,24.10714286,2684.868941,2807.493833,1100,483
1165.8,96,1104.7,26.1,3035.268941,3172.585867,1257.2,552
1165.8,96,1179,26.1,3049.4,2802.985867,1255.9,550
1165.8,96,1235.2,26.1,2956.139466,2433.385867,1098.7,481
1165.8,86.8,1308.105822,24,2605.739466,2063.785867,941.5,412
1032,76,1205.8,21,2255.339466,1694.185867,784.3,343
898.2,65.2,1136.1,18,1904.939466,1848,627.1,274
988.85,54.4,1246.9,15,1752.2,1478.4,784.3,343
855.05,43.6,1045.3,12,1401.8,1108.8,627.1,274
721.25,32.8,843.7,9,1051.4,739.2,469.9,205
587.45,22,661.8,6,701,739.2,314,138
453.65,22,520.9043754,6,701,1108.8,314,138
319.85,22,433.4043754,6,701,1478.4,314,138
268,22,403.2,9,805.6675609,1671.119136,314,138
268,22,403.2,10,701,1301.519136,314,138
268,22,403.2,13,701,931.9191356,314,138
268,22,403.2,16,701,1108.8,314,138
268,22,430.7043754,13,701,739.2,314,138
363,22,507.0043754,10,1051.4,739.2,405.2954524,138
496.8,22,605.8043754,7,1401.8,747.8373621,562.4954524,207
630.6,32.8,675.2043754,7.95,1752.2,1117.437362,719.6954524,276
764.4,43.6,737.4043754,10.95,2102.6,1487.037362,876.8954524,345
898.2,54.4,535.8043754,13.95,2453,1332.07963,1034.095452,414
1032,65.2,556.3106216,16.95,2803.4,1701.67963,1191.295452,483
1165.8,76,757.9106216,19.95,3049.4,1894.79787,1348.495452,552
1165.8,86.8,953.6043754,22.95,3049.4,2082.378852,1368,599
1165.8,96,842.7043754,21,3049.4,2012.617229,1368,599
1165.8,85.2,1044.304375,18,3049.4,1643.017229,1368,599
1165.128571,74.4,1048.204375,15,3049.4,1273.417229,1276.704548,599
1031.328571,63.6,1039.504375,12,2699,903.8172288,1119.504548,530
897.5285714,52.8,972.9043754,9,2348.6,1115.59164,962.3045476,461
763.7285714,42,914.5043754,6,2559.13311,1311.416985,805.1045476,392
629.9285714,31.2,882.3043754,9,2208.73311,941.8169845,647.9045476,323
496.1285714,22,751.4043754,6,1858.33311,739.2,490.7045476,254
362.3285714,22,607.6043754,6,1507.93311,739.2,333.5045476,185
268,22,491.2387447,6,1157.53311,739.2,314,138
268,22,413.0043754,6,807.1331098,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,415.4,6,701,739.2,314,138
268,22,487.4043754,6,701,1108.8,314,138
401.8,22,565.5043754,9,1051.4,1478.4,471.2,207
535.6,32.8,643.7043754,12,1401.8,1848,628.4,276
669.4,43.6,695.4043754,15,1752.2,1890.634864,785.6,345
803.2,54.4,779.4,18,2102.6,1679.510295,746.1491061,414
937,65.2,842.4043754,21,2453,1491.503602,903.3491061,483
1070.8,76,903.1043754,24,2803.4,1752.272398,1060.549106,552
1165.8,86.8,986.1043754,24.95,3049.4,2089.46666,903.3491061,599
1165.8,96,1055.704375,21.95,3049.4,2072.123136,776.3345253,599
1165.8,85.2,1091.9,18.95,3049.4,1816.572316,933.5345253,592.5467294
1032,74.4,1047.404375,15.95,3049.4,1446.972316,1090.734525,523.5467294
898.2,63.6,963.5043754,12.95,3049.4,1468.844415,1053.6,454.5467294
764.4,52.8,907.2,9.95,2768.933445,1478.4,1210.8,385.5467294
630.6,42,844.1043754,12,2418.533445,1108.8,1368,331.6043608
496.8,31.2,708.4043754,9,2068.133445,739.2,1210.8,262.6043608
363,22,573.4043754,6,1717.733445,739.2,1053.6,193.6043608
268,22,462.8336751,6,1367.333445,739.2,896.4,138
268,22,403.2,6,1016.933445,739.2,739.2,138
268,22,403.2,6,701,739.2,582,138
268,22,403.2,6,701,739.2,424.8,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
271.4723793,22,403.2,6,947,739.2,314,144.7142857
405.2723793,22,403.2,6,1297.4,739.2,424.8,213.7142857
539.0723793,31.2,604.8,8.1,1647.8,872.276153,582,282.7142857
672.8723793,42,653.9043754,11.1,1998.2,1241.876153,739.2,351.7142857
806.6723793,52.8,855.5043754,14.1,2348.6,1611.476153,896.4,420.7142857
940.4723793,63.6,719.5336751,17.1,2699,1981.076153,1053.6,489.7142857
1074.272379,74.4,921.1336751,20.1,3049.4,2350.676153,1210.8,558.7142857
1165.8,85.2,1122.733675,23.1,3049.4,2587.139745,1368,599
1165.8,86.8,1171.204375,24,3049.4,2217.539745,1360.285714,599
1165.8,76,1147.004375,21,3049.4,1847.939745,1203.085714,599
1032,65.2,967.7792854,18,2817.555855,1478.4,1045.885714,530
1140.323336,54.4,766.1792854,15,2878.594314,1108.8,888.6857143,461
1006.523336,43.6,632.2424259,12,2528.194314,739.2,731.4857143,392
872.7233363,32.8,430.6424259,9,2177.794314,739.2,574.2857143,323
738.9233363,22,592.1043754,6,1827.394314,739.2,417.0857143,254
605.1233363,22,482.7,6,1476.994314,739.2,314,185
471.3233363,22,403.2,6,1126.594314,739.2,314,138
337.5233363,22,403.2,6,776.1943136,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,25.94285714,403.2,6,701,850.0714286,314,138
268,36.74285714,452.3142857,9,701,1219.671429,314,138
278.9185702,47.54285714,653.9142857,12,701,1589.271429,314,138
412.7185702,58.34285714,855.5142857,15,701,1958.871429,314,138
546.5185702,69.14285714,1057.114286,18,947,2328.471429,424.8,138
680.3185702,79.94285714,1258.714286,21,1297.4,2698.071429,582,138
814.1185702,90.74285714,1460.314286,24,1647.8,3067.671429,739.2,156.0769231
947.9185702,96,1661.914286,26.1,1998.2,3215.5,896.4,225.0769231
1081.71857,96,1753.9,26.1,2348.6,3215.5,1053.6,294.0769231
1165.8,96,1753.9,26.1,2699,3215.5,1210.8,363.0769231
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,432.0769231
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,501.0769231
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,570.0769231
1165.8,96,1753.9,26.1,2956.488151,3215.5,1257.2,501.0769231
1165.8,96,1753.9,26.1,2606.088151,3215.5,1100,432.0769231
1165.8,96,1753.9,26.1,2255.688151,3215.5,942.8,363.0769231
1165.8,96,1753.9,26.1,1905.288151,3215.5,785.6,294.0769231
1032,96,1753.9,26.1,1554.888151,2845.9,628.4,225.0769231
898.2,85.2,1552.3,26.1,1204.488151,2476.3,471.2,156.0769231
764.4,74.4,1350.7,23.4,854.0881513,2106.7,314,138
630.6,63.6,1149.1,20.4,701,1737.1,314,138
496.8,52.8,947.5,17.4,701,1367.5,314,138
363,42,745.9,14.4,701,997.9,314,138
268,31.2,544.3,11.4,701,739.2,314,138
268,22,403.2,8.4,701,739.2,314,138
268,22,427.7,6,701,739.2,314,138
401.8,32.8,478.2,7.92857143,701,897.6,314,138
535.6,43.6,670.625157,10.92857143,993.9588789,1267.2,314,138
669.4,54.4,872.225157,13.92857143,1344.358879,1636.8,471.2,138
803.2,65.2,1073.825157,16.92857143,1694.758879,2006.4,628.4,207
937,76,1275.425157,19.92857143,2045.158879,2376,785.6,276
1070.8,86.8,1477.025157,22.92857143,2395.558879,2745.6,942.8,345
1165.8,96,1678.625157,25.92857143,2745.958879,3115.2,896.4,276
1165.8,96,1498.954828,26.1,2977.545411,3215.5,1053.6,341
1165.8,96,1700.554828,26.1,3049.4,3215.5,1210.8,410
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,479
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,548
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,552
1165.8,96,1753.9,26.1,3049.4,3215.5,1304.866667,483
1165.8,96,1552.3,26.1,2831.500263,3215.5,1147.666667,414
1165.8,96,1571.284851,26.1,2481.100263,2845.9,990.4666667,345
1032,96,1369.684851,23.1,2130.700263,2476.3,833.2666667,276
898.2,85.2,1168.084851,20.1,1780.300263,2106.7,676.0666667,207
764.4,74.4,966.4848507,17.1,1429.900263,1737.1,518.8666667,138
630.6,63.6,806.4,14.1,1079.500263,1367.5,361.6666667,138
496.8,52.8,604.8,11.1,729.1002631,997.9,314,138
363,42,403.2,8.1,701,739.2,314,138
268,31.2,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
397.4249918,26.62857143,403.2,8.1,701,1108.8,314,138
531.2249918,37.42857143,604.8,11.1,726.8582947,1478.4,314,138
665.0249918,48.22857143,806.4,14.1,1077.258295,1848,461.4109933,138
798.8249918,59.02857143,1008,17.1,1427.658295,2217.6,618.6109933,138
932.6249918,69.82857143,1209.6,20.1,1778.058295,2587.2,775.8109933,138
1066.424992,80.62857143,1411.2,23.1,2128.458295,2956.8,933.0109933,138
1165.8,91.42857143,1612.8,26.1,2478.858295,3215.5,1073.080492,179.2008769
1165.8,96,1753.9,26.1,2829.258295,3215.5,1104.004434,248.2008769
1165.8,96,1753.9,26.1,3049.4,3215.5,1261.204434,317.2008769
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,386.2008769
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,455.2008769
1165.8,96,1753.9,26.1,3049.4,3215.5,1257.2,512.5048413
1165.8,96,1753.9,26.1,2992.465235,3015.92,1100,482.8981548
1165.8,96,1729.7,26.1,2642.065235,2646.32,942.8,413.8981548
1165.8,96,1528.1,26.1,2291.665235,2276.72,785.6,344.8981548
1040.750016,85.2,1326.5,24.9,1941.265235,1907.12,628.4,275.8981548
906.9500165,74.4,1124.9,21.9,1590.865235,1537.52,471.2,206.8981548
773.1500165,63.6,923.3,18.9,1240.465235,1167.92,314,138
639.3500165,52.8,739.2,15.9,890.0652351,798.32,314,138
505.5500165,42,537.6,12.9,701,739.2,314,138
371.7500165,31.2,403.2,9.9,701,739.2,314,138
268,22,403.2,6.9,701,739.2,314,138
268,22,403.2,6,701,879.4577448,361.4857143,158.1428571
268,22,403.2,6,701,1249.057745,518.6857143,227.1428571
268,22,516.6679906,6,701,1618.657745,675.8857143,296.1428571
268,22,718.2679906,6,701,1988.257745,833.0857143,365.1428571
401.8,26.46010278,919.8679906,6,701,2357.857745,990.2857143,434.1428571
535.6,37.26010278,1121.467991,9,1051.4,2727.457745,1147.485714,503.1428571
669.4,48.06010278,1323.067991,12,1401.8,3097.057745,1304.685714,572.1428571
803.2,58.86010278,1462.060047,14.625,1704.933691,3187.023065,1368,599
937,69.66010278,1552.3,17.625,2055.333691,3215.5,1368,599
1070.8,80.46010278,1753.9,20.625,2405.733691,3215.5,1368,599
1165.8,91.26010278,1753.9,23.625,2756.133691,3215.5,1368,599
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,599
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,599
1165.8,93.53989722,1753.9,26.1,3049.4,3215.5,1368,599
1062.858325,82.73989722,1753.9,23.1,2699,3215.5,1368,599
929.0583251,71.93989722,1753.9,20.1,2348.6,3215.5,1368,599
795.2583251,61.13989722,1753.9,17.1,1998.2,2993.810907,1368,599
661.4583251,50.33989722,1552.3,14.1,1647.8,2624.210907,1368,599
527.6583251,39.53989722,1350.7,11.1,1297.4,2254.610907,1210.8,530
393.8583251,28.73989722,1149.1,8.1,947,1885.010907,1053.6,461
268,22,947.5,6,701,1515.410907,896.4,392
268,22,745.9,6,701,1145.810907,739.2,323
268,22,544.3,6,701,776.2109073,582,254
268,22,403.2,6,701,739.2,424.8,185
268,22,403.2,6,701,865.8794816,314,138
268,22,403.2,6,701,1235.479482,329.9692603,138
281.5714286,22,518.4,6,701,1605.079482,487.1692603,185
415.3714286,31.2,720,9,701,1974.679482,644.3692603,254
549.1714286,42,921.6,12,947,2344.279482,801.5692603,323
682.9714286,52.8,1123.2,15,1297.4,2713.879482,958.7692603,392
816.7714286,63.6,1324.8,18,1647.8,3083.479482,1115.96926,461
950.5714286,74.4,1526.4,21,1998.2,3215.5,1273.16926,530
1084.371429,85.2,1728,24,2348.6,3215.5,1368,599
1165.8,96,1753.9,26.1,2699,3215.5,1368,599
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,599
1165.8,96,1753.9,26.1,3049.4,3215.5,1368,599
1165.8,96,1753.9,26.1,2803.4,3215.5,1368,599
1165.8,86.8,1753.9,26.1,2453,3215.5,1368,599
1165.8,76,1753.9,26.1,2102.6,3215.5,1368,599
1032,65.2,1753.9,23.52,1752.2,3215.5,1368,599
898.2,54.4,1552.3,20.52,1401.8,3215.5,1368,568.5
764.4,43.6,1350.7,17.52,1051.4,2845.9,1330.738393,499.5
630.6,32.8,1149.1,14.52,701,2476.3,1173.538393,430.5
496.8,22,947.5,11.52,701,2106.7,1016.338393,361.5
363,22,745.9,8.52,701,1737.1,859.1383928,292.5
268,22,544.5,6,701,1367.5,701.9383928,223.5
268,22,478.1,6,701,997.9,544.7383928,154.5
268,22,432.1,6,701,739.2,387.5383928,138
268,22,409.4,6,701,739.2,314,138
268,22,408.4,6,701,739.2,314,138
268,22,414.5,6,701,739.2,314,138
268,22,490.4,6,701,1108.8,402.6637756,207
363,22,600.2,6,701,1478.4,559.8637756,276
496.8,32.8,708.6,9,701,1848,717.0637756,345
630.6,43.6,830.7,12,701,2217.6,874.2637756,414
764.4,54.4,939.2,15,1051.4,2587.2,1031.463776,483
898.2,65.2,1031.578838,18,1401.8,2956.8,1188.663776,552
1032,76,1233.178838,21,1752.2,3215.5,1345.863776,599
1165.8,86.8,1434.778838,24,2102.6,3215.5,1368,599
1165.8,96,1636.378838,26.1,2453,3215.5,1368,599
1165.8,96,1698.979196,26.1,2229.32,3215.5,1368,599
1165.8,96,1512.802726,25.74,1878.92,3215.5,1368,599
1054.966667,85.2,1311.202726,22.74,1528.52,3215.5,1368,599
921.1666667,74.4,1181.2,19.74,1178.12,2873.625,1368,599
787.3666667,63.6,1106.1,16.74,827.72,2504.025,1368,599
653.5666667,52.8,1042.1,13.74,701,2134.425,1210.8,560.5
519.7666667,42,898,10.74,701,1764.825,1053.6,491.5
385.9666667,31.2,744.8,7.74,701,1395.225,896.4,422.5
268,22,852.7,6,701,1025.625,739.2,353.5
268,22,651.1,6,701,739.2,582,284.5
268,22,449.5,6,701,739.2,424.8,215.5
268,22,403.2,6,701,739.2,314,146.5
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,739.2,314,138
268,22,403.2,6,701,1108.8,397.2,138
268,22,490.7,6,701,1478.4,554.4,190.3333333
363,32.8,597.8,8.1,701,1848,711.6,259.3333333
496.8,43.6,787.5,11.1,701,2217.6,868.8,328.3333333
630.6,54.4,989.1,14.1,1051.4,2587.2,1026,397.3333333
764.4,65.2,1190.7,17.1,1401.8,2956.8,1183.2,466.3333333
898.2,76,1392.3,20.1,1752.2,3215.5,1340.4,535.3333333
1032,86.8,1593.9,23.1,2102.6,3215.5,1368,599
